Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25),CH4(24),CH4X(275),SX(189)
3.5059421399156153e-12,0.00299236199292705,0.0,0.0,0.008105290730249525,0.7999755498528603,0.09999821481916402,0.09999999957042788,5.917864821461319e-20,9.215807498118988e-26,4.358870595913294e-25,4.504409393357355e-37,5.2758569160183553e-42,1.539626886502137e-05,7.657368788137076e-17,5.926825173075742e-19,8.346676877629129e-25,1.7847566815228988e-06,4.2957219720522123e-10,2.9340012484786e-12,9.476683692965898e-22,1.9484332304898155e-24,1.0733612220093306e-22,4.895443456396515e-32,2.149318759436021e-43,1.65740098204045e-38,1.675201123897323e-05,4.212204343234795e-10,1.6649986870966294e-33,5.0912407036927744e-20,2.4576413296241293e-50,3.145391620205115e-31,8.036730090456321e-41,1.1135046789603075e-37,5.051129227887589e-33,5.383297927127315e-43
3.5189535097957475e-12,0.00299236199292705,0.0,0.0,0.008105170304736701,0.7999754594286641,0.09999821326971765,0.09999999957043426,5.981915561606852e-20,9.369476774516886e-26,4.408681768591966e-25,4.638899439562528e-37,5.462011628018856e-42,1.5453172644383547e-05,7.696547413647773e-17,6.00043681221288e-19,8.455682161739253e-25,1.786305982646311e-06,4.2956581035036304e-10,2.9600613306318856e-12,9.512927632878404e-22,1.956665671596502e-24,1.0916485548840578e-22,5.003115070380507e-32,2.18239185621591e-43,1.7068833558155344e-38,1.6813983532456975e-05,4.213396288163358e-10,1.7061674592282285e-33,5.1326183831701576e-20,2.539143045888849e-50,3.189106961728652e-31,8.24641879995359e-41,1.1512760874115254e-37,5.201942086795637e-33,5.526881925744362e-43
3.5319648796758798e-12,0.00299236199292705,0.0,0.0,0.008105049896400384,0.7999753690067597,0.09999821173430745,0.09999999957044065,6.04830575464518e-20,9.525081164252211e-26,4.458904116300942e-25,4.776848432648883e-37,5.6539383117024543e-42,1.551007472661483e-05,7.734717889989854e-17,5.968006946031179e-19,8.566175838711641e-25,1.787841249266526e-06,4.295594244546859e-10,2.986240232645741e-12,9.549170478509025e-22,1.9648977208774444e-24,1.1101744688006422e-22,5.112703304030465e-32,2.2158453006156033e-43,1.757638251969733e-38,1.687595438275862e-05,4.2145701923915526e-10,1.7481907155149058e-33,5.1741588174000923e-20,2.62300326806643e-50,3.233255998858617e-31,8.460707593354631e-41,1.190172966386661e-37,5.356633670381991e-33,5.673656590390836e-43
3.544976249556012e-12,0.00299236199292705,0.0,0.0,0.008104929505115311,0.7999752785871466,0.09999821021280861,0.09999999957044703,6.114175270148424e-20,9.682636971210145e-26,4.50948859066459e-25,4.9183309595146506e-37,5.851791094573603e-42,1.556697511197412e-05,7.77353112549445e-17,5.966850120227583e-19,8.677737924589442e-25,1.789362606209097e-06,4.295530394914414e-10,3.012537913078403e-12,9.58541223003756e-22,1.973129375688518e-24,1.1289411154882293e-22,5.224234119323462e-32,2.2496862285545755e-43,1.8096931070895072e-38,1.693792379002169e-05,4.215726315223857e-10,1.791082797938161e-33,5.2158619225015693e-20,2.709280258413227e-50,3.2778357401399896e-31,8.679678121654344e-41,1.2302242027593e-37,5.515287616562142e-33,5.8236782675242455e-43
3.5579876194361442e-12,0.00299236199292705,0.0,0.0,0.008104809130757335,0.7999751881698246,0.09999820870509736,0.09999999957045341,6.178493146639207e-20,9.842160565618598e-26,4.560418924755192e-25,5.063422902870517e-37,6.055727549473814e-42,1.562387380072272e-05,7.813625964789278e-17,6.026401911760281e-19,8.790026374379031e-25,1.7908701771888102e-06,4.29546655451679e-10,3.038954330057517e-12,9.621652887642744e-22,1.981360633464868e-24,1.147950657373819e-22,5.337733716575371e-32,2.2839283402301263e-43,1.8630758343339934e-38,1.699989175438874e-05,4.216864912238999e-10,1.834858232065229e-33,5.257727615119647e-20,2.7980334703541063e-50,3.322844098935721e-31,8.903413138068051e-41,1.271459304925347e-37,5.6779890162870894e-33,5.977004030888485e-43
3.5709989893162764e-12,0.00299236199292705,0.0,0.0,0.008104688773203413,0.7999750977547936,0.09999820721105104,0.0999999995704598,6.237113609593896e-20,1.00036683839923e-25,4.611622264869127e-25,5.2122014584661665e-37,6.265908757554576e-42,1.5680770793113322e-05,7.857393340220086e-17,6.008632780175703e-19,8.902441971163619e-25,1.7923640848211617e-06,4.295402723318298e-10,3.0654894412904693e-12,9.657892451501764e-22,1.9895914917144966e-24,1.167205267281656e-22,5.453228535370991e-32,2.3185732651383258e-43,1.917814829768525e-38,1.7061858276001405e-05,4.2179862353425773e-10,1.8795317286572625e-33,5.29975581242563e-20,2.889323568070382e-50,3.3682759468213865e-31,9.131996508200662e-41,1.3139084137937688e-37,5.844824432859503e-33,6.133691687212328e-43
3.5840103591964087e-12,0.00299236199292705,0.0,0.0,0.008104568432331599,0.799975007342053,0.09999820573054814,0.09999999957046618,6.295435845863658e-20,1.0167176929076122e-25,4.663196274673598e-25,5.364745151780985e-37,6.482499368740867e-42,1.5737666089419175e-05,7.901706212902496e-17,6.0180231522985025e-19,9.015801353474694e-25,1.7938444506280982e-06,4.2953389012744503e-10,3.0921432040755577e-12,9.694130921794927e-22,1.9978219480263787e-24,1.186707129222887e-22,5.570745255476892e-32,2.3536006983778562e-43,1.9739389785014086e-38,1.712382335500035e-05,4.219090532822627e-10,1.9251181852215693e-33,5.3419464321185314e-20,2.98321244547477e-50,3.4141437725353917e-31,9.365513219838367e-41,1.3576023132090226e-37,6.0158819206491016e-33,6.2937997817793985e-43
3.597021729076541e-12,0.00299236199292705,0.0,0.0,0.008104448108021026,0.7999749169316028,0.09999820426346821,0.09999999957047256,6.351651726059477e-20,1.0332702769792091e-25,4.715109516884965e-25,5.52113385606871e-37,6.70566766874801e-42,1.5794559689895285e-05,7.947549661063904e-17,6.070159864300106e-19,9.129506882481022e-25,1.7953113950529302e-06,4.2952750883148453e-10,3.1189155753108625e-12,9.730368298696769e-22,2.0060520000551048e-24,1.2064584373707175e-22,5.690310798535657e-32,2.389019522625584e-43,2.0314776613179135e-38,1.7185786991525352e-05,4.2201780493971616e-10,1.9716326877881923e-33,5.3842993924235726e-20,3.079763246628281e-50,3.460441973557868e-31,9.604049393617898e-41,1.4025724418017927e-37,6.191251045326091e-33,6.457387604267977e-43
3.610033098956673e-12,0.00299236199292705,0.0,0.0,0.0081043278001519,0.7999748265234428,0.09999820280969181,0.09999999957047895,6.406381773301455e-20,1.0500262541182204e-25,4.767374073963642e-25,5.681448809193167e-37,6.935585640371884e-42,1.585145159480033e-05,7.994566078665326e-17,6.068198016604113e-19,9.243658636679164e-25,1.796765037467176e-06,4.295211284478772e-10,3.1458065115053314e-12,9.766604582383017e-22,2.014281645526004e-24,1.2264613966621496e-22,5.811952328697637e-32,2.4248244677015804e-43,2.0904607608703332e-38,1.7247749185715214e-05,4.221249026268849e-10,2.0190905124317767e-33,5.426814612093585e-20,3.179040385000258e-50,3.5071740039300136e-31,9.84769229284086e-41,1.4488509035363085e-37,6.371022902739157e-33,6.624515194324512e-43
3.6230444688368053e-12,0.00299236199292705,0.0,0.0,0.008104207508605493,0.7999747361175725,0.09999820136910062,0.09999999957048533,6.46069531912272e-20,1.0669872944353862e-25,4.820010474274441e-25,5.845772631468252e-37,7.172429029879797e-42,1.590834180439223e-05,8.042133892956339e-17,6.075000404414288e-19,9.35867189167855e-25,1.798205496180607e-06,4.295147489624292e-10,3.172815968788354e-12,9.802839773029361e-22,2.0225108822316616e-24,1.2467182226844372e-22,5.935697253856067e-32,2.461012411817323e-43,2.1509186682369119e-38,1.7309709937707857e-05,4.2223037011742154e-10,2.0675071269501783e-33,5.469492010408657e-20,3.281109563916187e-50,3.554347584983815e-31,1.0096530333835587e-40,1.4964704792957103e-37,6.555290138919462e-33,6.795243347295901e-43
3.6360558387169376e-12,0.00299236199292705,0.0,0.0,0.008104087233264137,0.7999746457139917,0.09999819994157737,0.09999999957049172,6.519575888251537e-20,1.0841550746424493e-25,4.87310976788204e-25,6.0141893431909155e-37,7.416377411827837e-42,1.5965230318935995e-05,8.087447759221051e-17,6.112190769176233e-19,9.475400827581937e-25,1.7996328884495788e-06,4.295083703747218e-10,3.1999439029198284e-12,9.83907387081181e-22,2.0307397080330066e-24,1.2672311418961802e-22,6.061573226659195e-32,2.4975743880726327e-43,2.2128822893680113e-38,1.7371669247640284e-05,4.2233423084347214e-10,2.116898192492936e-33,5.512331507176279e-20,3.386037796687158e-50,3.6019759773119185e-31,1.0350653096172645e-40,1.545464638148429e-37,6.744146969740374e-33,6.969633619925078e-43
3.649067208597069e-12,0.00299236199292705,0.0,0.0,0.008103966974011197,0.7999745553127002,0.09999819852700581,0.0999999995704981,6.578944235322883e-20,1.1015312780468826e-25,4.926599955669655e-25,6.186784383224335e-37,7.667614259436615e-42,1.602211713867447e-05,8.132820430648915e-17,6.115001083530002e-19,9.593443556687588e-25,1.8010473304903873e-06,4.295019926743694e-10,3.2271902692987653e-12,9.87530687590092e-22,2.0389681208470937e-24,1.288002390830088e-22,6.189608146112054e-32,2.5345383675443457e-43,2.27638305191801e-38,1.7433627115648606e-05,4.224365079002225e-10,2.1672795653388857e-33,5.55533302273002e-20,3.4938934279559913e-50,3.6500565157852413e-31,1.0610151333375345e-40,1.5958675496936172e-37,6.93768920175477e-33,7.147748336173837e-43
3.662078578477201e-12,0.00299236199292705,0.0,0.0,0.008103846730731095,0.7999744649136978,0.09999819712527074,0.09999999957050448,6.642996001824142e-20,1.119117594546096e-25,4.98055806811902e-25,6.363644626209112e-37,7.926327007952093e-42,1.607900226386762e-05,8.175890427475423e-17,6.127957434474043e-19,9.713370843537579e-25,1.802448937483181e-06,4.2949561585785384e-10,3.2545550229741783e-12,9.911538788469807e-22,2.0471961186591046e-24,1.3090342171750242e-22,6.319830157770085e-32,2.571892337347163e-43,2.3414529115733826e-38,1.749558354186804e-05,4.2253722405121325e-10,2.2186672983798276e-33,5.598496477930625e-20,3.604746153767811e-50,3.69859895951808e-31,1.0875116982825584e-40,1.6477140949365007e-37,7.136014251493993e-33,7.329650592829983e-43
3.675089948357333e-12,0.00299236199292705,0.0,0.0,0.008103726503309263,0.799974374516984,0.09999819573625797,0.09999999957051084,6.702422473138889e-20,1.1369157206225017e-25,5.034818351819197e-25,6.544858401948269e-37,8.192707129451414e-42,1.6135885694743198e-05,8.221912139454679e-17,6.158975385504536e-19,9.833472529779087e-25,1.8038378235877736e-06,4.29489239906877e-10,3.2820381186524904e-12,9.947769608681624e-22,2.055423699503543e-24,1.330328878433896e-22,6.452267656255103e-32,2.6096965848068544e-43,2.408124359179081e-38,1.7557538526432918e-05,4.226364017324686e-10,2.2710776430745532e-33,5.641821794163736e-20,3.718667043675713e-50,3.747583309429682e-31,1.1145643176888937e-40,1.701039879496853e-37,7.339221167204143e-33,7.515404265418151e-43
3.688101318237465e-12,0.00299236199292705,0.0,0.0,0.008103606291632153,0.7999742841225587,0.09999819435985435,0.09999999957051721,6.756065476636595e-20,1.1549273593374987e-25,5.089361287633196e-25,6.7305155125473e-37,8.466950195926284e-42,1.6192767431545846e-05,8.271541371698795e-17,6.168829076565786e-19,9.953377755542868e-25,1.8052141019462755e-06,4.294828648191333e-10,3.3096395107088807e-12,9.98399933670353e-22,2.0636508614792374e-24,1.351888643270457e-22,6.586949284621216e-32,2.6479404936606177e-43,2.4764304270405616e-38,1.76194920694767e-05,4.2273406305788106e-10,2.3245270508061047e-33,5.685308893341404e-20,3.835728561117707e-50,3.7970068954750606e-31,1.1421824252642016e-40,1.7558812443399927e-37,7.54741064806532e-33,7.70507401376698e-43
3.701112688117597e-12,0.00299236199292705,0.0,0.0,0.00810348609558723,0.7999741937304217,0.09999819299594773,0.09999999957052358,6.807144341079639e-20,1.1731542203261918e-25,5.144246050743955e-25,6.920707251259555e-37,8.749255951536678e-42,1.624964747452857e-05,8.322952730155054e-17,6.182218090076901e-19,1.0073696051921835e-24,1.8065778846932368e-06,4.294764905895191e-10,3.3373591531958597e-12,1.002022797270528e-21,2.071877602744593e-24,1.373715791283909e-22,6.723903935869604e-32,2.686595835321675e-43,2.5464046958520713e-38,1.768144417113198e-05,4.2283022982366615e-10,2.3790321746432415e-33,5.728957697901157e-20,3.9560045852927822e-50,3.84688000179452e-31,1.1703755762509973e-40,1.8122752783646139e-37,7.760685065322859e-33,7.898725287775349e-43
3.7141240579977285e-12,0.00299236199292705,0.0,0.0,0.008103365915062968,0.7999741033405727,0.09999819164442693,0.09999999957052995,6.864822690876338e-20,1.1915980197919609e-25,5.199638872304373e-25,7.115526420956376e-37,9.039828382717433e-42,1.6306525823956123e-05,8.37098923682634e-17,6.206058883018983e-19,1.0195927603803395e-24,1.8079292829641528e-06,4.294701172236195e-10,3.3651969998524437e-12,1.0056455516859138e-21,2.080103921517339e-24,1.3958126131137786e-22,6.863160753926691e-32,2.7256067064094255e-43,2.6180813014871457e-38,1.7743394831530476e-05,4.2292492351303345e-10,2.4346098710154206e-33,5.7727681308054e-20,4.079570432761731e-50,3.8972245031021897e-31,1.1991534484788322e-40,1.8702598305793964e-37,7.979148482997899e-33,8.096424333178634e-43
3.72713542787786e-12,0.00299236199292705,0.0,0.0,0.008103245749948813,0.7999740129530113,0.09999819030518178,0.09999999957053632,6.92567738985862e-20,1.21026048050164e-25,5.255479328989141e-25,7.315067354054688e-37,9.338875796427818e-42,1.6363402480063355e-05,8.417567874371745e-17,6.218234528826783e-19,1.0319780588203611e-24,1.809268406909873e-06,4.294637447099804e-10,3.393153004111065e-12,1.0092681969329138e-21,2.0883298160585193e-24,1.4181814092980354e-22,7.004749136403383e-32,2.7650227849471343e-43,2.691494942324325e-38,1.78053440508031e-05,4.230181653000802e-10,2.4912772017195908e-33,5.816740115539081e-20,4.2065028802883964e-50,3.948039069460369e-31,1.2285258434888086e-40,1.9298735238887213e-37,8.202906680232032e-33,8.298238197444544e-43
3.740146797757992e-12,0.00299236199292705,0.0,0.0,0.008103125600135203,0.7999739225677375,0.09999818897810309,0.09999999957054269,6.994205755439556e-20,1.2291433317794762e-25,5.3118500013601275e-25,7.519425930303235e-37,9.646610886534772e-42,1.6420277443101285e-05,8.460173207393913e-17,6.234412668861691e-19,1.0446053983604298e-24,1.8105953656992897e-06,4.294573730451527e-10,3.4212271191084403e-12,1.0128907330282962e-21,2.0965552846869204e-24,1.4408244915530282e-22,7.148698733552176e-32,2.804827892473962e-43,2.7666808857866433e-38,1.786729182907986e-05,4.231099760549173e-10,2.5490514352616298e-33,5.860873576110451e-20,4.336880186523149e-50,3.999336686239112e-31,1.2585026875276705e-40,1.991155766381018e-37,8.432067171231066e-33,8.504234735439894e-43
3.753158167638124e-12,0.00299236199292705,0.0,0.0,0.008103005465513553,0.7999738321847509,0.09999818766308269,0.09999999957054906,7.066937132154072e-20,1.2482483095023818e-25,5.3686899996122035e-25,7.728699596869283e-37,9.9632508132679e-42,1.647715071330143e-05,8.5007681476911e-17,6.253395395217103e-19,1.0574245411196662e-24,1.8119102675327408e-06,4.2945100221816454e-10,3.4494192976923463e-12,1.016513159988175e-21,2.1047803257653545e-24,1.46374418179439e-22,7.295039451171696e-32,2.845071649451901e-43,2.843674975725783e-38,1.7929238166489975e-05,4.232003763475016e-10,2.607950048891286e-33,5.905168437048857e-20,4.470782114968604e-50,4.0511132369465405e-31,1.2890940326786045e-40,2.0541467653219624e-37,8.666739227788069e-33,8.714482615312842e-43
3.766169537518256e-12,0.00299236199292705,0.0,0.0,0.00810288534597624,0.7999737418040512,0.09999818636001324,0.09999999957055543,7.140432091017205e-20,1.2675771560943433e-25,5.425938735661971e-25,7.942987387356887e-37,1.028901727667652e-41,1.653402229089393e-05,8.541282637519319e-17,6.269173303757964e-19,1.0703795826826853e-24,1.8132132196481859e-06,4.29444632219601e-10,3.477729492430806e-12,1.0201354778285182e-21,2.113004937705468e-24,1.4869428126392058e-22,7.443801450690835e-32,2.8857810669935747e-43,2.9225136394140444e-38,1.79911830631618e-05,4.232893864521536e-10,2.6679907301741593e-33,5.949624623404293e-20,4.608289956913922e-50,4.103363677709346e-31,1.320310057914307e-40,2.118887539798511e-37,8.907033900608539e-33,8.929051324264522e-43
3.7791809073983876e-12,0.00299236199292705,0.0,0.0,0.008102765241416596,0.7999736514256384,0.09999818506878848,0.0999999995705618,7.207522224341155e-20,1.287131620521269e-25,5.483468589586271e-25,8.162389941254792e-37,1.0624136592483984e-41,1.6590892176098996e-05,8.585745089225951e-17,6.287079574507462e-19,1.083340477111559e-24,1.814504328330987e-06,4.294382630368116e-10,3.506157655620092e-12,1.0237576865648662e-21,2.1212291189633998e-24,1.5104227271813868e-22,7.595015150840901e-32,2.9270094206811807e-43,3.0032338946939795e-38,1.805312651922289e-05,4.2337702635176074e-10,2.7291913788101892e-33,5.994242060746077e-20,4.749486554173098e-50,4.1560730629742825e-31,1.352161070184257e-40,2.1854199339393198e-37,9.153064041117176e-33,9.148011174356837e-43
3.7921922772785194e-12,0.00299236199292705,0.0,0.0,0.008102645151728902,0.799973561049512,0.09999818378930307,0.09999999957056817,7.273664799635677e-20,1.3069134582850127e-25,5.541379042356982e-25,8.387009522957194e-37,1.0968839765519912e-41,1.6647760369163824e-05,8.631080807187809e-17,6.304927499378802e-19,1.0964026187919944e-24,1.815783698917473e-06,4.294318946703571e-10,3.534703739294627e-12,1.027379786213595e-21,2.1294528680508383e-24,1.5341862800113227e-22,7.748711226405885e-32,2.9686833699277135e-43,3.0858733569714526e-38,1.8115068534799985e-05,4.23463315742412e-10,2.7915701079981396e-33,6.039020675162916e-20,4.894456322812935e-50,4.2092562198513185e-31,1.3846575054346052e-40,2.2537866293803215e-37,9.404944322785921e-33,9.371433308238814e-43
3.805203647158651e-12,0.00299236199292705,0.0,0.0,0.008102525076808378,0.7999734706756719,0.09999818252145255,0.09999999957057454,7.33409406781676e-20,1.3269244314191506e-25,5.599585812795298e-25,8.616950042231858e-37,1.1323362571704896e-41,1.670462687031103e-05,8.679975543964219e-17,6.321018115081676e-19,1.1094501026397368e-24,1.8170514358102495e-06,4.2942552711290477e-10,3.5633676952326167e-12,1.0310017767901246e-21,2.1376761835164165e-24,1.558235835808824e-22,7.904920612790127e-32,3.0108401355349084e-43,3.1704702467397027e-38,1.8177009110019002e-05,4.235482740369454e-10,2.8551452467437935e-33,6.083960393259929e-20,5.043285275813838e-50,4.262899919843552e-31,1.4178099297877741e-40,2.3240311598898817e-37,9.662791264084545e-33,9.599389705074758e-43
3.818215017038783e-12,0.00299236199292705,0.0,0.0,0.008102405016551177,0.7999733803041179,0.09999818126513346,0.09999999957058091,7.390970260833056e-20,1.3471663084829074e-25,5.658129254313497e-25,8.85231707377169e-37,1.1687945634381885e-41,1.676149167977737e-05,8.731219849230925e-17,6.338430624152185e-19,1.1225052670048919e-24,1.8183076424813561e-06,4.294191603612983e-10,3.592149474965798e-12,1.034623658310364e-21,2.145899063957265e-24,1.5825737704117019e-22,8.063674504239197e-32,3.0534461434548613e-43,3.257063396767515e-38,1.8238948245005083e-05,4.2363192036942334e-10,2.919935341165217e-33,6.129061142158588e-20,5.196061048005236e-50,4.3170093887156236e-31,1.4516290405620075e-40,2.3961979242534197e-37,9.926723250403864e-33,9.831953186296942e-43
