Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217),SX(923),SX(1337),S(257),SX(1387)
1.6016733579909174e-11,0.0005579325240476547,0.0915567593028733,0.0,0.0016160085134555172,0.45152926640929114,1.5943674225430334e-22,0.4569006123397928,4.8391865437756893e-20,2.684692504883721e-27,9.588274708695427e-16,1.9031677915781597e-29,8.016450442210868e-33,2.5249913555183496e-05,4.86905053886625e-22,5.638414804840245e-21,4.894604451667379e-20,7.356495213624954e-20,1.2305334916547467e-12,2.97386617472253e-20,2.6743631252909903e-24,1.3577111083318816e-15,1.7646955915748425e-25,1.3224721709968309e-30,9.980351737786786e-34,1.1697005000744577e-30,7.369900298997892e-07,4.859305054319835e-22,4.413468622317174e-32,-9.790631991854648e-23,-1.2566394901598289e-24,1.038344809228458e-22,1.0559824114741924e-28,1.4243546202156288e-29,2.1114382558688116e-37,8.429681524845002e-41,2.2445020040634863e-37,7.619863780837509e-31,7.342620540741757e-30,6.482432106615566e-33,4.959495747078317e-40,-2.7810760807612304e-42,8.892787805035933e-27,-5.431848844988974e-42,-6.786108918673266e-40,-2.847308656721234e-42,-2.7548851368971108e-42,1.1161306076541757e-56,8.055138653483027e-58,1.1006945121089314e-47,-1.7626576763308914e-47,-5.9393882694879865e-36,3.824819487366221e-64,8.80395416256926e-61,5.244653202417846e-65,1.164115236294233e-44,1.251354441344077e-41,1.1124953769926066e-64,2.7436940707257314e-71,-3.8005307024580356e-40,-3.433081570257604e-32,-4.4456830450339785e-34,-3.0751830321615037e-44,-3.3471037095828627e-49,-8.498167467070415e-46,-1.2291182671923323e-43,-3.742806424892773e-45,-1.643623444076134e-42
1.6164718397173742e-11,0.0005579325240476547,0.0915567593028733,0.0,0.001615791560614546,0.4515291545552129,1.6479828285612713e-22,0.45690061233978146,4.965717889673769e-20,2.820005839238739e-27,9.879444285970655e-16,2.0532908955086415e-29,8.067150191560589e-33,2.546011105823528e-05,4.958713701280895e-22,5.6629985013055955e-21,5.020955015177949e-20,7.521886363085984e-20,1.2418080884257622e-12,3.0641748791301553e-20,2.697940206594861e-24,1.3703024818868994e-15,1.853594566688158e-25,1.4002458991898013e-30,1.0306377053273921e-33,1.2599358697860139e-30,7.437453565319299e-07,5.013467896730446e-22,4.723197505697491e-32,6.354453623801979e-23,-1.2620022508429535e-24,-5.762493894461068e-23,1.1023151572483103e-28,1.4927579186906355e-29,1.5893088155753762e-37,8.440854617326085e-41,9.370422855994492e-38,7.988108237220496e-31,7.67646161798243e-30,-4.9768334395691705e-33,5.37087058580346e-40,-2.988312925294504e-42,8.895946807963828e-27,-5.709235933091451e-42,-6.870902509171687e-40,-2.9564787850286066e-42,-2.746196807821695e-42,1.2658125179299778e-56,8.972378629159107e-58,1.0715326514148466e-47,-1.798674476565923e-47,-6.202380199721894e-36,4.1634790812136165e-64,9.858758758771416e-61,5.595478128240869e-65,1.2715194722611534e-44,1.339592126295048e-41,1.1592942654661358e-64,2.844079633867968e-71,-3.800872849113946e-40,-3.461723211641658e-32,-4.464389400890744e-34,-3.1129233525277707e-44,-3.3863677795367373e-49,-8.472053909936261e-46,-1.2425823989615244e-43,-4.406060527225514e-45,-1.6899159766764956e-42
1.631270321443831e-11,0.0005579325240476547,0.0915567593028733,0.0,0.0016155751624028214,0.45152904297890817,1.7027959569295496e-22,0.45690061233977014,5.0939126954501754e-20,2.9605565143589084e-27,1.0175716713101376e-15,2.2135080457191724e-29,8.068905272573042e-33,2.5669754849697656e-05,5.049182452327377e-22,5.6868627636069395e-21,5.1488852341229065e-20,7.68886201319699e-20,1.2530810690739749e-12,3.156066298507052e-20,2.7214799244331646e-24,1.3827281441655852e-15,1.9459336604882792e-25,1.4816712774455986e-30,1.0638865133568137e-33,1.3562385011639595e-30,7.504997655086577e-07,5.170634318716508e-22,5.051124444241898e-32,2.955059549598065e-21,-1.2900540441120432e-24,-2.9498404519168853e-21,1.1500367378576991e-28,1.564730134263575e-29,1.4141060002299454e-37,8.406776884726851e-41,4.989944777251537e-38,8.36971908334842e-31,8.020933188253158e-30,-3.067525577370324e-33,5.136153552130936e-40,-3.032557090468233e-42,8.899270614863521e-27,-6.131624956162377e-42,-6.963660508195944e-40,-3.066313911779245e-42,-2.746063585776976e-42,1.4338186894271535e-56,9.982394613339367e-58,1.0431519462384248e-47,-1.8331303564485556e-47,-6.28196274473324e-36,4.549732163073211e-64,1.10282781700691e-60,5.96403120330304e-65,1.387471727126089e-44,1.4329172157533277e-41,1.2080115653592696e-64,2.946580192332122e-71,-3.774077459996793e-40,-3.465438530110868e-32,-4.447587907767696e-34,-3.12590514045862e-44,-4.02849136227252e-49,-8.440199445828647e-46,-1.2561128332748046e-43,-4.7905722274426383e-45,-1.737464030232887e-42
1.646068803170288e-11,0.0005579325240476547,0.0915567593028733,0.0,0.0016153593213695965,0.4515289316816503,1.7588181579510273e-22,0.4569006123397588,5.2237629608899364e-20,3.106481127412978e-27,1.0477093644401148e-15,2.3843772837724129e-29,8.048155416525224e-33,2.587884237798679e-05,5.140456487127022e-22,5.7100151563555374e-21,5.278383900041193e-20,7.857403080376131e-20,1.2643524374967048e-12,3.2495409467580145e-20,2.744981919445549e-24,1.3949870987278491e-15,2.0418025561411347e-25,1.5668730119846971e-30,1.0977838943611764e-33,1.4589438157664456e-30,7.572532591603109e-07,5.330817334131999e-22,5.39810425032942e-32,-1.1387516902207764e-21,-1.2502743534852633e-24,1.1432641902728702e-21,1.1991647300488654e-28,1.6404089431659056e-29,1.5180787951028541e-37,8.294402381261683e-41,8.556950483529895e-38,8.764991923164942e-31,8.376196378966321e-30,2.34726288261081e-33,4.623218508834709e-40,-2.953229659222343e-42,8.902765557125928e-27,-6.070480150607565e-42,-7.062919017537354e-40,-3.17714095023346e-42,-2.7471567083875443e-42,1.6221572916838732e-56,1.1093357730547667e-57,1.0155315879921227e-47,-1.8662970616452428e-47,-6.199784649672032e-36,4.9883022988976375e-64,1.2323657571331763e-60,6.3511396582375e-65,1.5125402671054317e-44,1.531551270302907e-41,1.258254762154643e-64,3.052137354805693e-71,-3.705427982120495e-40,-3.452952553183373e-32,-4.407142386794804e-34,-3.126252795882759e-44,-3.1479965551173733e-49,-8.270009671382774e-46,-1.2695787813983412e-43,-4.8873212507398246e-45,-1.7856145521505516e-42
1.660867284896745e-11,0.0005579325240476547,0.0915567593028733,0.0,0.001615144040025478,0.4515288206646935,1.8160606438444697e-22,0.4569006123397475,5.3552604162130846e-20,3.2579177600293596e-27,1.0783575448165195e-15,2.566480469869743e-29,8.044060300149341e-33,2.6087371130156588e-05,5.232535502598837e-22,5.73246342278213e-21,5.4094395107631523e-20,8.027490335887659e-20,1.2756221976089064e-12,3.3445989389187013e-20,2.7684458358923435e-24,1.4070784740537224e-15,2.1412919092707574e-25,1.655978272610714e-30,1.1323319979781089e-33,1.5684015495433594e-30,7.640058398278179e-07,5.494029368598661e-22,5.765021153219477e-32,1.5641238933604843e-21,-1.2751136666901027e-24,-1.5598509415679228e-21,1.2497162895768176e-28,1.7199351323796856e-29,1.5223235541370219e-37,8.19564415082073e-41,9.69760918555975e-38,9.174222495408862e-31,8.742409577090137e-30,2.6024326132850493e-33,4.352652191383299e-40,-2.9361851313567085e-42,8.906438108540834e-27,-5.802579486259378e-42,-7.159910564326908e-40,-3.2889418437746995e-42,-2.7445117970232627e-42,1.8330302437098778e-56,1.2314047436040067e-57,9.886513329201836e-48,-1.898161000839672e-47,-6.173165663988274e-36,5.484363318893794e-64,1.375698932853394e-60,6.757560402897654e-65,1.6473232401982886e-44,1.6357217571141736e-41,1.3099426196862596e-64,3.1605909109788103e-71,-3.63805364784302e-40,-3.447433760762515e-32,-4.374678994708566e-34,-3.1282784227788127e-44,-3.745147691847362e-49,-8.058262584718124e-46,-1.2827148253320806e-43,-5.064496632626336e-45,-1.833916798703972e-42
1.6756657666232017e-11,0.0005579325240476547,0.0915567593028733,0.0,0.001614929320842463,0.45152870992927263,1.8745344877527444e-22,0.45690061233973617,5.488396533053622e-20,3.4150059496402075e-27,1.109516123151414e-15,2.7604239411822885e-29,8.05306684316498e-33,2.629533863185648e-05,5.325419196300505e-22,5.7542154766264774e-21,5.542040282881935e-20,8.199104420774742e-20,1.2868903533428951e-12,3.441239998860657e-20,2.791871321659715e-24,1.4190015210494289e-15,2.2444933289212223e-25,1.749117320382484e-30,1.1675328067448364e-33,1.6849761533661737e-30,7.707575098625347e-07,5.660282267265017e-22,6.152789387349579e-32,-3.450382366534996e-21,-1.2279620528845881e-24,3.4549691566213965e-21,1.301708143025338e-28,1.803452595133099e-29,1.5141070482020304e-37,8.148397548572946e-41,1.1308420209181296e-37,9.597706491016378e-31,9.119728316985223e-30,-1.6945782909538835e-33,4.269258554334142e-40,-2.9642586221894436e-42,8.910294885080674e-27,-5.802909737369637e-42,-7.251658282651197e-40,-3.401492182084985e-42,-2.7395038909200494e-42,2.068849286586563e-56,1.365388716244333e-57,9.624914864173109e-48,-1.9285656682459474e-47,-6.14842215045559e-36,6.0435739931230216e-64,1.534138138583995e-60,7.184014577350582e-65,1.792449787826753e-44,1.7456620531065322e-41,1.3632356039684408e-64,3.2715250501165104e-71,-3.594764393462743e-40,-3.4500128673597504e-32,-4.35166290280417e-34,-3.135395958230223e-44,-2.6358786806051154e-49,-7.924682807428748e-46,-1.2954771326684396e-43,-5.1829314450853496e-45,-1.8824794823376425e-42
1.6904642483496586e-11,0.0005579325240476547,0.0915567593028733,0.0,0.0016147151662539636,0.4515285994766032,1.9342506228511409e-22,0.45690061233972484,5.623162535386872e-20,3.5778866605070005e-27,1.1411848865752882e-15,2.96683922047662e-29,8.057628013212575e-33,2.6502742447313984e-05,5.4191072676018885e-22,5.775279393731796e-21,5.67617416416857e-20,8.372225860516313e-20,1.2981569086480833e-12,3.539463467156137e-20,2.8152580282682095e-24,1.4307556105032067e-15,2.351499358501011e-25,1.846423120824728e-30,1.2033881824813596e-33,1.8090472137724958e-30,7.775082716260847e-07,5.829587302866651e-22,6.562353779070136e-32,5.4650208506013074e-21,-1.3127729884771203e-24,-5.460354224612166e-21,1.3551565803149383e-28,1.891108324623928e-29,1.3159453774512325e-37,8.106366670719061e-41,6.593480469988858e-38,1.0035739370695043e-30,9.508305172317521e-30,-4.708540632498881e-34,4.131688842789269e-40,-2.983777250864009e-42,8.914342644603609e-27,-5.990607009632452e-42,-7.343033231655561e-40,-3.5146904758521255e-42,-2.735628524037422e-42,2.3322530721314376e-56,1.512298191138523e-57,9.370328883529749e-48,-1.9574643593056705e-47,-6.241314829759636e-36,6.672114719952385e-64,1.709102931339827e-60,7.631214664956074e-65,1.9485811737618044e-44,1.8616114431510157e-41,1.4179478069836743e-64,3.384870766067438e-71,-3.559786074716104e-40,-3.4562813695851383e-32,-4.331975938253545e-34,-3.143420171570214e-44,-4.654290358894788e-49,-7.844360979492988e-46,-1.3080325971025345e-43,-5.579051271315365e-45,-1.931596380868504e-42
1.7052627300761155e-11,0.0005579325240476547,0.0915567593028733,0.0,0.0016145015786547074,0.4515284893078812,1.9952198415636826e-22,0.4569006123397135,5.759549410412427e-20,3.746702254355439e-27,1.173363501233459e-15,3.186383704454e-29,8.054132633887395e-33,2.6709580179429382e-05,5.513599416037357e-22,5.7956634038634296e-21,5.811828845939857e-20,8.546835079401769e-20,1.3094218674907057e-12,3.639268309130613e-20,2.8386056108921312e-24,1.4423402304821796e-15,2.462403456467675e-25,1.948030446910506e-30,1.239899810653978e-33,1.9410098745244756e-30,7.842581274901953e-07,6.001955184130311e-22,6.994690332448377e-32,-8.654001391413795e-21,-1.179329454793086e-24,8.658729135932153e-21,1.4100774479539729e-28,1.9830524057894487e-29,1.4321021055220135e-37,8.03593776727007e-41,1.1648179644399344e-37,1.0488616183278943e-30,9.908289652224896e-30,-1.475381822317217e-33,3.892369386432542e-40,-2.95428623807195e-42,8.918588286467797e-27,-6.018440833768023e-42,-7.437791821858269e-40,-3.6285971745269474e-42,-2.7336346077305073e-42,2.626125412517069e-56,1.6732157873566125e-57,9.122568989727334e-48,-1.9849664494105174e-47,-6.147054936100054e-36,7.376726527106653e-64,1.9021292902590021e-60,8.099852814484198e-65,2.1164119335293787e-44,1.9838151128391013e-41,1.4739188632085654e-64,3.500650051080288e-71,-3.5109848513674784e-40,-3.454177709029464e-32,-4.299023818157962e-34,-3.1476406501223643e-44,-1.431404200726145e-49,-7.728784088442992e-46,-1.3204882892406817e-43,-5.564032024289871e-45,-1.9813287339143033e-42
1.7200612118025723e-11,0.0005579325240476547,0.0915567593028733,0.0,0.0016142885604008195,0.4515283794242836,2.05745279488682e-22,0.4569006123397022,5.897547919387825e-20,3.921596460623663e-27,1.2060515149414528e-15,3.4197413937140344e-29,8.052488200144512e-33,2.69158494696961e-05,5.608895344608568e-22,5.815375882105537e-21,5.948991775373624e-20,8.722912414621088e-20,1.3206852338535544e-12,3.7406531230982263e-20,2.861913728361666e-24,1.4537549836720468e-15,2.5772999767078655e-25,2.0540770234326538e-30,1.277069275671752e-33,2.081275260521971e-30,7.910070798365379e-07,6.177396064515429e-22,7.450806814290849e-32,1.549642952238452e-20,-1.407761965188862e-24,-1.549203492914367e-20,1.4664861430376874e-28,2.0794380051172885e-29,1.084740924920462e-37,7.956410394719283e-41,1.1531570296354933e-38,1.0956631385021066e-30,1.031982810182932e-29,4.277500307355369e-33,3.686078929945906e-40,-2.986710039911777e-42,8.923038851055904e-27,-5.92263358999543e-42,-7.53405997925619e-40,-3.7433474818754295e-42,-2.7323181156155108e-42,2.9536147836926407e-56,1.8493003549330677e-57,8.881453848550945e-48,-2.0111990903074327e-47,-6.335687306760332e-36,8.164752562146016e-64,2.1148776727968814e-60,8.590669355778643e-65,2.2966710451467853e-44,2.112524135744339e-41,1.5314698584786102e-64,3.6189131881054826e-71,-3.453994565226211e-40,-3.4562276372860007e-32,-4.269855878260287e-34,-3.147531440963166e-44,-7.031192311214437e-49,-7.567617967040119e-46,-1.332775709020999e-43,-6.254074403421534e-45,-2.0315210315048778e-42
1.7348596935290292e-11,0.0005579325240476547,0.0915567593028733,0.0,0.0016140761138097367,0.451528269826968,2.120959991813952e-22,0.45690061233969087,6.037148608396608e-20,4.102714346396041e-27,1.2392483598890058e-15,3.667623550927272e-29,8.051398707222487e-33,2.7121547998286214e-05,5.704994753876223e-22,5.834425341089156e-21,6.08765016775201e-20,8.90043813006408e-20,1.3319470117357026e-12,3.84361614874805e-20,2.8851820431807147e-24,1.4649995846697324e-15,2.6962841485971543e-25,2.1647020526256606e-30,1.3148979530535775e-33,2.2302708996505638e-30,7.977551310565641e-07,6.355919551247336e-22,7.931743337802632e-32,-2.9083713531761434e-20,-9.854194728234398e-25,2.908845030275659e-20,1.5243976079646565e-28,2.180421358624888e-29,1.7038427870572305e-37,7.891065422699505e-41,2.285466681733072e-37,1.1440078659752487e-30,1.0743063607155845e-29,-6.445278080631371e-33,3.5013059850713204e-40,-2.9214480541948935e-42,8.927701519216464e-27,-5.857043253123242e-42,-7.628556470313023e-40,-3.858908176312046e-42,-2.729986196172054e-42,3.318155112383667e-56,2.0417912229249584e-57,8.646807050137285e-48,-2.0361942895444644e-47,-5.941267992800478e-36,9.044182102422365e-64,2.3491415715246926e-60,9.104514736611658e-65,2.4901231195957033e-44,2.2479954554195653e-41,1.590898828436389e-64,3.7399287936840424e-71,-3.395861767489767e-40,-3.447684743387863e-32,-4.224197147863279e-34,-3.145972243594787e-44,3.449292311131173e-49,-7.40849807243346e-46,-1.3447882883552056e-43,-5.4971841606170603e-45,-2.0820269861274208e-42
1.749658175255486e-11,0.0005579325240476547,0.0915567593028733,0.0,0.0016138642411604484,0.45152816051707273,2.18575179885608e-22,0.45690061233967955,6.178341819032858e-20,4.290202286087774e-27,1.272953355384014e-15,3.930769502046543e-29,8.056179160522045e-33,2.7326673483808177e-05,5.80189735318637e-22,5.852820421653466e-21,6.227791018612201e-20,9.079392429820237e-20,1.3432072051522403e-12,3.948155275654257e-20,2.90841022151326e-24,1.4760738572377046e-15,2.819452057101939e-25,2.28004935389309e-30,1.3533871877094386e-33,2.38844115442892e-30,8.045022835513457e-07,6.537534714604681e-22,8.438572944331804e-32,5.600607894384231e-20,-1.7914662753499833e-24,-5.600187904040918e-20,1.583826325849586e-28,2.2861617581079707e-29,4.060093008087709e-38,7.841044659251673e-41,-1.910118464829294e-37,1.1939250740393673e-30,1.1178135904507994e-29,1.25530113018135e-32,3.4002389682027743e-40,-3.0530715510452615e-42,8.932583611625571e-27,-5.96870767786125e-42,-7.72180435546e-40,-3.975324972819891e-42,-2.7276231984601162e-42,3.7234878783607255e-56,2.2520126113605576e-57,8.418456974261428e-48,-2.0599291881982712e-47,-6.698401988177968e-36,1.0023697110662563e-63,2.606856440579774e-60,9.642259634181137e-65,2.6975696095720453e-44,2.3904918623177285e-41,1.6519575493361358e-64,3.863889888347966e-71,-3.3514819180739364e-40,-3.461560230626973e-32,-4.207123906184226e-34,-3.1414365314088687e-44,-1.6820871525167435e-48,-7.285078174440925e-46,-1.3565275414699413e-43,-7.603402231982144e-45,-2.1328352049474883e-42
1.764456656981943e-11,0.0005579325240476547,0.0915567593028733,0.0,0.0016136529446932916,0.4515280514957166,2.25183843965755e-22,0.4569006123396682,6.321117698990413e-20,4.4842079309030186e-27,1.3071657106328521e-15,4.2099472897593395e-29,8.147320236665863e-33,2.7531223683515193e-05,5.899602847577365e-22,5.870569885841011e-21,6.369401115791465e-20,9.259755471371977e-20,1.354465818134002e-12,4.0542680518990994e-20,2.9315979332120077e-24,1.486977731523286e-15,2.9469006225957382e-25,2.4002625529424653e-30,1.3925380435861163e-33,2.5562476730833864e-30,8.112485397314117e-07,6.722250097446476e-22,8.972402182890986e-32,1.0471059781393e-20,-1.37984266289751e-24,-1.0470390521210117e-20,1.6447863166297486e-28,2.3968215356806946e-29,-2.334042611311457e-37,7.845513673741318e-41,-1.105942093911985e-36,1.2454439232032941e-30,1.1625181294387384e-29,1.8282696621565614e-32,4.369885789745079e-40,-3.71348777058681e-42,8.937692588071804e-27,-6.65712586950298e-42,-7.820524816808995e-40,-4.092799175795151e-42,-2.73991168882497e-42,4.173685599397072e-56,2.4813782198329705e-57,8.196236661239116e-48,-2.082603997329945e-47,-8.212002490743904e-36,1.1112721455111786e-63,2.890109257918955e-60,1.020475250169561e-64,2.9198500363214815e-44,2.5402819656559717e-41,1.7147100185189355e-64,3.9908026123243065e-71,-3.325163090313852e-40,-3.489377171576756e-32,-4.206933944817393e-34,-3.170234846726304e-44,-5.8668943310390954e-49,-7.197301527723666e-46,-1.3680859537352466e-43,-1.1944521320403194e-44,-2.1841888179384084e-42
1.7792551387083998e-11,0.0005579325240476547,0.0915567593028733,0.0,0.0016134422266100032,0.4515279427639994,2.3192299947064434e-22,0.4569006123396569,6.465466212564406e-20,4.6848801780801706e-27,1.3418845275553027e-15,4.505954323956152e-29,8.252115994499177e-33,2.7735196393250944e-05,5.998110939725001e-22,5.887682608333051e-21,6.512467051373262e-20,9.441507378476833e-20,1.365722854727298e-12,4.1619516928032456e-20,2.954744851825734e-24,1.4977112412452404e-15,3.0787275804024935e-25,2.525487909338355e-30,1.4323515747659374e-33,2.734169771256885e-30,8.179939020165877e-07,6.910073724971848e-22,9.534371687351355e-32,1.3420243930937309e-21,-1.304236272985943e-24,-1.3434666059917823e-21,1.7072911338693018e-28,2.512566046609861e-29,-4.006829081362865e-37,7.890327059907634e-41,-1.6906360053384095e-36,1.2985934436534737e-30,1.2084332560072696e-29,9.718530027416268e-34,5.461337229711978e-40,-4.4255927358505424e-42,8.943036046662486e-27,-7.961505962263846e-42,-7.93511518193286e-40,-4.212097409927679e-42,-2.778236160221462e-42,4.673176777952287e-56,2.731396021443093e-57,7.979983687520763e-48,-2.1048414511515798e-47,-9.19042541098864e-36,1.2321472923775436e-63,3.2011484365272744e-60,1.0792998275345864e-64,3.157843234845817e-44,2.6976401602073166e-41,1.780142062955366e-64,4.121206173730761e-71,-3.297221492881362e-40,-3.5069302796818624e-32,-4.1903979091791175e-34,-3.1857861172597584e-44,-3.8687303502107776e-49,-7.117131784132315e-46,-1.3795343196940862e-43,-1.4801402242369693e-44,-2.2362896555149922e-42
