Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227)
6.75634141595958e-06,0.0027149456784039327,0.1557,0.0,0.0030603982870752466,0.6396777740934194,0.19951043444663505,7.2696950686780496e-09,3.3067392773190473e-06,7.33435134153908e-07,1.0604478779850267e-07,6.422943408137005e-05,1.6802779753446616e-06,8.033320407264967e-05,7.917195993328296e-11,2.79700725191273e-13,4.435189584551991e-10,0.0023026898627004373,2.559744253927802e-11,1.4685344438373205e-05,2.098388161193146e-24,3.629038028918003e-15,1.7976977938352616e-07,2.004408862778733e-12,1.5528413199742767e-25,1.3280576320870036e-07,0.0025314439645328216,1.3622993823775264e-13,1.458459261517027e-08,6.922855475537374e-18,3.209309566268774e-06,2.0548882089432036e-07,6.763238394732125e-19,1.3268437451785847e-12,7.251974554547606e-13,3.6272068862576445e-15,4.536285128206019e-09,7.491880950367189e-16,5.71682826789034e-15,7.021178207624116e-17,8.020866558203311e-16,4.1371641614487254e-17,2.9104265674874707e-14,1.286850913492021e-16,1.2684229289165755e-09,3.460862023676191e-15,1.2169498914423569e-21,4.0352600877971105e-12
6.821410354349112e-06,0.0027149456784039327,0.1557,0.0,0.00306040321876497,0.6396762643472946,0.19950967962071137,7.378511185439968e-09,3.341818850958884e-06,7.39412399231716e-07,1.0718321753477705e-07,6.49091598585737e-05,1.6978830684794557e-06,8.033323874073861e-05,7.917765394903486e-11,2.7972739760568136e-13,4.477542931801401e-10,0.0023026848628099365,2.5752677947951543e-11,1.468556545773176e-05,2.1128880335430907e-24,3.658485802344089e-15,1.7978062067230533e-07,2.004563497981596e-12,1.5738257760004597e-25,1.3369738064277522e-07,0.0025314420692695914,1.3769267850791121e-13,1.4738685917332832e-08,6.926774378476318e-18,3.2449617987965205e-06,2.0611174960927374e-07,6.864736748298882e-19,1.353997048480318e-12,7.252686963567767e-13,3.664613094937955e-15,4.568471370872928e-09,7.490147636820639e-16,5.7155122734257185e-15,7.063786798966296e-17,8.104918186153958e-16,4.166463223975769e-17,2.958806014585484e-14,1.3008561432416914e-16,1.2923202093372057e-09,3.5351268450413088e-15,1.243024290270525e-21,4.162835430453435e-12
6.951548231128176e-06,0.0027149456784039327,0.1557,0.0,0.0030604130820154514,0.639673244863428,0.1995081700435029,7.598121125719502e-09,3.41198807358486e-06,7.51275613172927e-07,1.0946042420237739e-07,6.626865782432123e-05,1.7330713486479586e-06,8.033330807193296e-05,7.918903477812274e-11,2.797806978025628e-13,4.56226211419326e-10,0.002302674863687046,2.6062958895134686e-11,1.4686006362485305e-05,2.1418703108212387e-24,3.7173904306635095e-15,1.7980228620221846e-07,2.0048724404227093e-12,1.6161512656704036e-25,1.354806765982155e-07,0.002531438278611534,1.4061861939544725e-13,1.5046885611170676e-08,6.9346066469883916e-18,3.316278731882365e-06,2.0735778750151594e-07,7.07032106650403e-19,1.4090823025815115e-12,7.254108609560402e-13,3.739379601454993e-15,4.632094710175016e-09,7.486683140156493e-16,5.7128819013949036e-15,7.148951514695162e-17,8.272917684156242e-16,4.224379948535153e-17,3.056922273191623e-14,1.3288880458374487e-16,1.3406175139022195e-09,3.6860721186970826e-15,1.2960204332774324e-21,4.425900832809917e-12
7.068672320229334e-06,0.0027149456784039327,0.1557,0.0,0.003060421958796397,0.6396705273370673,0.19950681150844443,7.798023203803203e-09,3.4751518496859175e-06,7.618492549250128e-07,1.1151030552568521e-07,6.749225869321402e-05,1.7647158401158551e-06,8.033337046437422e-05,7.91992693716701e-11,2.798286174755214e-13,4.6385236029977276e-10,0.0023026658652212017,2.634199541400576e-11,1.4686401893722284e-05,2.1679344570648495e-24,3.77041493829383e-15,1.7982176588261926e-07,2.0051501174907646e-12,1.6546502109997063e-25,1.3708571239263672e-07,0.0025314348668696355,1.4325249037694242e-13,1.532428021046402e-08,6.941649455986766e-18,3.380478169333006e-06,2.0847942740497906e-07,7.258292200464555e-19,1.4595444192762468e-12,7.255384511549363e-13,3.806617144394613e-15,4.688512505005133e-09,7.483567492869399e-16,5.710516387916917e-15,7.225539979289901e-17,8.42399900599779e-16,4.27573803970162e-17,3.1467724103131096e-14,1.3541409427836305e-16,1.3846511136191434e-09,3.8246794401634454e-15,1.3446839220921652e-21,4.671822156182443e-12
7.185796409330493e-06,0.0027149456784039327,0.1557,0.0,0.003060430835443218,0.6396678098188676,0.19950545305264902,8.000058221830915e-09,3.5383264863977936e-06,7.723260113648409e-07,1.135605608386465e-07,6.87159092586509e-05,1.796336698238769e-06,8.033343285153031e-05,7.920949630521986e-11,2.7987648971410815e-13,4.714798555123292e-10,0.0023026568674548906,2.6620827116449194e-11,1.4686796220051262e-05,2.1939797581510936e-24,3.823449231974262e-15,1.7984122743278217e-07,2.005427445973939e-12,1.6935331938568e-25,1.3869081374220192e-07,0.002531431454986372,1.4588685728009962e-13,1.5601688849926064e-08,6.948686447581386e-18,3.4446910398041337e-06,2.0960126235668525e-07,7.44904818175667e-19,1.5108428244901387e-12,7.256657062628474e-13,3.8738051559513274e-15,4.74414326706612e-09,7.480454154627246e-16,5.708152626760238e-15,7.302071846924082e-17,8.574968387896444e-16,4.326380265258204e-17,3.238084417323966e-14,1.3794164672611094e-16,1.4292132007370722e-09,3.965901292801974e-15,1.3942645660460308e-21,4.926577719298234e-12
7.302920498431651e-06,0.0027149456784039327,0.1557,0.0,0.003060439711958538,0.639665092308372,0.19950409467542682,8.204224632139852e-09,3.601511973069454e-06,7.827067719947145e-07,1.1561118963802014e-07,6.993960930116911e-05,1.8279339362080876e-06,8.03334952334499e-05,7.921971563947905e-11,2.799243149116444e-13,4.791086958462205e-10,0.002302647870382346,2.6899454129334982e-11,1.468718935160007e-05,2.2200062243593175e-24,3.876493300453904e-15,1.7986067099665067e-07,2.005704428748474e-12,1.7327995859432142e-25,1.4029598043174297e-07,0.002531428042962119,1.4852171946199e-13,1.5879111480040387e-08,6.955717704693654e-18,3.5089173266666377e-06,2.1072329243147776e-07,7.642583546588818e-19,1.5629751168935638e-12,7.257926300960631e-13,3.9409436634735295e-15,4.798998206595748e-09,7.477343105540097e-16,5.705790603100248e-15,7.378547152712071e-17,8.72582589182855e-16,4.376316819464913e-17,3.330855887089482e-14,1.404714349205055e-16,1.474296413894006e-09,4.109740599385099e-15,1.4447634112145503e-21,5.19031563144761e-12
7.420044587532809e-06,0.0027149456784039327,0.1557,0.0,0.003060448588344945,0.6396623748051272,0.19950273637609384,8.410520888025718e-09,3.6647082991382713e-06,7.929924181547403e-07,1.1766219142473595e-07,7.116335860308575e-05,1.8595075672720667e-06,8.033355761018163e-05,7.922992743472196e-11,2.799720934582791e-13,4.867388801008326e-10,0.0023026388739978403,2.717787657991038e-11,1.4687581298401668e-05,2.2460138660196594e-24,3.929547132577821e-15,1.7988009671712784e-07,2.0059810686673626e-12,1.7724487147085214e-25,1.4190121224775359e-07,0.0025314246307972387,1.511570762850286e-13,1.6156548051693863e-08,6.962743309115822e-18,3.5731570134414797e-06,2.1184551770263275e-07,7.838892601103259e-19,1.615938904170683e-12,7.259192264230329e-13,4.0080326944305695e-15,4.8530883740777285e-09,7.474234315945169e-16,5.7034302944527905e-15,7.454965931871656e-17,8.876571580043206e-16,4.425557751340383e-17,3.425084242453936e-14,1.4300343223747553e-16,1.5198934965260254e-09,4.256200275405474e-15,1.4961815010409432e-21,5.4631836103233e-12
7.537168676633968e-06,0.0027149456784039327,0.1557,0.0,0.0030604574646049872,0.6396596573086859,0.19950137815397267,8.618945443745503e-09,3.7279154541292423e-06,8.031838230970448e-07,1.1971356570385753e-07,7.238715694848196e-05,1.8910576047351693e-06,8.033361998177343e-05,7.924013175057995e-11,2.800198257402715e-13,4.943704070855009e-10,0.002302629878295695,2.745609459577937e-11,1.4687972070395576e-05,2.2720026935114233e-24,3.982610717283757e-15,1.798995047356037e-07,2.0062573685552267e-12,1.8124798681242896e-25,1.4350650897839418e-07,0.0025314212184920767,1.537929271169267e-13,1.6433998516172355e-08,6.96976334151019e-18,3.6374100837979943e-06,2.129679382419722e-07,8.037969452162342e-19,1.6697318028243793e-12,7.26045498963074e-13,4.075072276411097e-15,4.906424662499087e-09,7.471127853783442e-16,5.701071752027917e-15,7.531328219714709e-17,9.027205515058971e-16,4.4741129667136364e-17,3.5207667545757886e-14,1.4553761242996328e-16,1.5659972953870943e-09,4.405283229179504e-15,1.5485198763748426e-21,5.745328982994498e-12
7.654292765735125e-06,0.0027149456784039327,0.1557,0.0,0.003060466340741178,0.6396569398186038,0.1995000200083919,8.829496754520173e-09,3.791133427654183e-06,8.132818520599466e-07,1.217653119845447e-07,7.361100412318677e-05,1.9225840619573896e-06,8.033368234827146e-05,7.92503286460708e-11,2.8006751214010996e-13,5.020032756194311e-10,0.0023026208832702655,2.773410830487906e-11,1.4688361677428745e-05,2.2979727172612205e-24,4.035684043601585e-15,1.799188951920272e-07,2.0065333312091576e-12,1.8528922990241208e-25,1.4511187041347462e-07,0.00253141780604697,1.5642927133064274e-13,1.671146282515773e-08,6.976777881426742e-18,3.7016765215522086e-06,2.1409055411992595e-07,8.239808021838267e-19,1.724351437997333e-12,7.261714513872381e-13,4.142062437121699e-15,4.959017809594675e-09,7.468023703230732e-16,5.698714964172445e-15,7.607634051646889e-17,9.177727759660507e-16,4.5219922302642686e-17,3.617900559596583e-14,1.4807394962255346e-16,1.6126007590772617e-09,4.556992361949711e-15,1.6017795755078152e-21,6.036898686887781e-12
7.771416854836283e-06,0.0027149456784039327,0.1557,0.0,0.003060475216755994,0.6396542223344418,0.19949866193868618,9.042173276537315e-09,3.854362209410912e-06,8.232873623412296e-07,1.238174297800152e-07,7.483489991476067e-05,1.954086952353577e-06,8.033374470972189e-05,7.926051817978353e-11,2.8011515303716946e-13,5.096374845317088e-10,0.0023026118889159512,2.8011917835494518e-11,1.4688750129255936e-05,2.3239239477435812e-24,4.088767100654468e-15,1.7993826822531722e-07,2.006808959403456e-12,1.8936852290038665e-25,1.4671729634442262e-07,0.0025314143934622407,1.5906610830433902e-13,1.6988940930724436e-08,6.983787007332468e-18,3.765956310665213e-06,2.1521336540555428e-07,8.444402069936818e-19,1.7797954433100778e-12,7.262970873205553e-13,4.2090032043856846e-15,5.010878400053084e-09,7.464921808587214e-16,5.696359888769297e-15,7.683883463173147e-17,9.32813837689565e-16,4.569205167527486e-17,3.716482673615384e-14,1.5061241830619795e-16,1.6596969365961342e-09,4.711330567984878e-15,1.655961634210198e-21,6.338039270763367e-12
7.88854094393744e-06,0.0027149456784039327,0.1557,0.0,0.003060484092651877,0.6396515048557643,0.19949730394419635,9.256973466953762e-09,3.917601789182471e-06,8.33201203371116e-07,1.258699186075081e-07,7.605884411248008e-05,1.9855662893927786e-06,8.033380706617073e-05,7.927070040975571e-11,2.8016274880730013e-13,5.172730326611379e-10,0.0023026028952271957,2.8289523316269146e-11,1.4689137435540927e-05,2.349856395481396e-24,4.1418598776564306e-15,1.799576239730865e-07,2.0070842558866587e-12,1.9348578519422941e-25,1.4832278656427865e-07,0.0025314109807382003,1.6170343742133393e-13,1.726643278533442e-08,6.9907907966166e-18,3.830249435241544e-06,2.1633637216659265e-07,8.651745221361434e-19,1.8360614607127973e-12,7.264224103415029e-13,4.275894606141338e-15,5.062016867702488e-09,7.461822249428223e-16,5.694006585690082e-15,7.760076489891415e-17,9.478437430072107e-16,4.615761266880866e-17,3.8165100062111015e-14,1.531529933329923e-16,1.7072789759095436e-09,4.868300734678913e-15,1.711067085768671e-21,6.64889689569447e-12
8.005665033038598e-06,0.0027149456784039327,0.1557,0.0,0.0030604929684312342,0.6396487873821401,0.19949594602426915,9.473895783898244e-09,3.980852156836351e-06,8.430242167844999e-07,1.2792277798824738e-07,7.728283650732159e-05,2.017022086597588e-06,8.033386941766172e-05,7.928087539339003e-11,2.802102998225486e-13,5.249099188560995e-10,0.0023025939021984808,2.8566924876174378e-11,1.4689523605857629e-05,2.3757700710436155e-24,4.194962363910785e-15,1.7997696257146072e-07,2.007359223379548e-12,1.9764093371536245e-25,1.4992834086768862e-07,0.0025314075678751426,1.643412580700532e-13,1.75439383418352e-08,6.997789325598842e-18,3.8945558795276e-06,2.174595744694881e-07,8.861830972456792e-19,1.8931471403505672e-12,7.265474239818304e-13,4.342736670440774e-15,5.112443497663266e-09,7.458725018273775e-16,5.691655049642e-15,7.836213167488406e-17,9.628624982754153e-16,4.661669881501083e-17,3.9179793725529955e-14,1.5569564991101944e-16,1.7553401225380107e-09,5.02790574264772e-15,1.7670969610196316e-21,6.9696173360440915e-12
8.122789122139755e-06,0.0027149456784039327,0.1557,0.0,0.0030605018440964405,0.6396460699131427,0.1994945881782573,9.69293868647393e-09,4.0441133023236895e-06,8.527572364924837e-07,1.2997600744740452e-07,7.850687689194615e-05,2.0484543575434867e-06,8.033393176423871e-05,7.929104318762571e-11,2.8025780645177457e-13,5.325481419745599e-10,0.0023025849098243295,2.884412264449853e-11,1.46899086496905e-05,2.4016649850441345e-24,4.248074548811152e-15,1.7999628415546002e-07,2.007633864579626e-12,2.0183388322187695e-25,1.5153395905087714e-07,0.0025314041548733547,1.6697956964398836e-13,1.782145755345664e-08,7.004782669557187e-18,3.958875627910082e-06,2.1858297237940577e-07,9.074652706363132e-19,1.9510501404407752e-12,7.266721317286828e-13,4.409529425448726e-15,5.162168428468672e-09,7.455630035911518e-16,5.689305220829725e-15,7.91229353174477e-17,9.778701098759862e-16,4.7069402312914854e-17,4.0208875042681995e-14,1.5824036359927954e-16,1.8038737181660923e-09,5.190148465824598e-15,1.824052288383971e-21,7.300345980439803e-12
8.239913211240913e-06,0.0027149456784039327,0.1557,0.0,0.003060510719649833,0.6396433524483492,0.1994932304055193,9.91410063476095e-09,4.1073852156785175e-06,8.624010887531729e-07,1.320296065140629e-07,7.973096506068363e-05,2.079863115858202e-06,8.033399410594594e-05,7.930120384893103e-11,2.8030526906063706e-13,5.401877008839731e-10,0.002302575918099305,2.9121116750874426e-11,1.4690292576435418e-05,2.4275411481434388e-24,4.30119642183998e-15,1.800155888589792e-07,2.007908182160954e-12,2.0606454655127884e-25,1.5313964091163427e-07,0.0025314007417331103,1.696183715416496e-13,1.809899037380425e-08,7.011770902741204e-18,4.023208664914434e-06,2.1970656596025394e-07,9.290203718352527e-19,2.0097681271613223e-12,7.267965370250584e-13,4.476272899440495e-15,5.211201654152744e-09,7.452537396480894e-16,5.686957169962252e-15,7.988317618532526e-17,9.928665842157882e-16,4.751581404779804e-17,4.1252310591492585e-14,1.6078711030270967e-16,1.85287319927326e-09,5.35503177155394e-15,1.8819340939031434e-21,7.641227832745691e-12
8.35703730034207e-06,0.0027149456784039327,0.1557,0.0,0.0030605195950937163,0.6396406349873413,0.19949187270541963,1.0137380089818898e-08,4.170667887017002e-06,8.719565922418339e-07,1.3408357472118232e-07,8.095510080951778e-05,2.1112483752210773e-06,8.033405644282484e-05,7.931135743316274e-11,2.8035268801111497e-13,5.478285944611097e-10,0.0023025669270180125,2.93979073252673e-11,1.4690675395400907e-05,2.4533985710474684e-24,4.354327972566815e-15,1.8003487681448204e-07,2.008182178770721e-12,2.1033283484772025e-25,1.5474538624931194e-07,0.0025313973284546705,1.7225766316651704e-13,1.8376536756859207e-08,7.018754098375244e-18,4.087554975203339e-06,2.2083035527471885e-07,9.508477215780553e-19,2.0692987745482376e-12,7.269206432690984e-13,4.542967120801351e-15,5.259553026308828e-09,7.449447105391531e-16,5.684610901527406e-15,8.064285463809368e-17,1.0078519277264112e-15,4.7956023609894256e-17,4.231006629887242e-14,1.6333586626723956e-16,1.902332095784033e-09,5.522558520683059e-15,1.940743401270772e-21,7.992407513032791e-12
8.474161389443227e-06,0.0027149456784039327,0.1557,0.0,0.0030605284704303677,0.6396379175297042,0.19949051507732848,1.036277551368934e-08,4.233961306536689e-06,8.814245581204378e-07,1.361379116055635e-07,8.217928393607105e-05,2.1426101493624372e-06,8.033411877491694e-05,7.932150399566306e-11,2.804000636618652e-13,5.554708215920319e-10,0.0023025579365750937,2.967449449793901e-11,1.4691057115808735e-05,2.479237264504854e-24,4.40746919064859e-15,1.8005414815321358e-07,2.008455857031901e-12,2.146386577677821e-25,1.5635119486480156e-07,0.0025313939150382876,1.748974439270026e-13,1.865409665697595e-08,7.025732328679985e-18,4.151914543575204e-06,2.2195434038426962e-07,9.729466327363079e-19,2.129639764401953e-12,7.270444538155266e-13,4.609612118025384e-15,5.307232256119613e-09,7.446359055256532e-16,5.68226633461491e-15,8.140197103621265e-17,1.0228261468639205e-15,4.839011931284615e-17,4.338210751967481e-14,1.6588660807493932e-16,1.9522440297367806e-09,5.692731567652409e-15,2.0004812318652234e-21,8.354029258548319e-12
8.591285478544385e-06,0.0027149456784039327,0.1557,0.0,0.0030605373456620236,0.6396352000750272,0.19948915752062177,1.05902853693982e-08,4.297265464515741e-06,8.908057901065856e-07,1.3819261670781213e-07,8.340351423958912e-05,2.173948452062955e-06,8.033418110226485e-05,7.933164359134974e-11,2.8044739636855185e-13,5.631143811720465e-10,0.002302548946765236,2.995087839946879e-11,1.4691437746794503e-05,2.505057239308243e-24,4.460620065828455e-15,1.800734030053984e-07,2.008729219545541e-12,2.189819236638755e-25,1.5795706656051457e-07,0.0025313905014841993,1.77537713236402e-13,1.8931670028871864e-08,7.032705664892588e-18,4.216287354962679e-06,2.23078521349168e-07,9.953164128526055e-19,2.190788786201178e-12,7.271679719769653e-13,4.676207919712602e-15,5.354248916358875e-09,7.443273352689033e-16,5.679923549139505e-15,8.2160525741025e-17,1.0377892481085356e-15,4.8818188211898184e-17,4.446839910712385e-14,1.684393126392639e-16,2.002602713971049e-09,5.865553760584515e-15,2.0611486047839395e-21,8.726236924683322e-12
8.708409567645542e-06,0.0027149456784039327,0.1557,0.0,0.003060546220790892,0.6396324826229042,0.19948780003468108,1.0819908120958165e-08,4.360580351312213e-06,9.001010845417988e-07,1.4024768957230526e-07,8.46277915209266e-05,2.205263297153045e-06,8.03342434249078e-05,7.934177627458692e-11,2.804946864833997e-13,5.707592721055416e-10,0.00230253995758316,3.0227059160769716e-11,1.4691817297408811e-05,2.5308585062949443e-24,4.513780587934983e-15,1.8009264149996214e-07,2.009002268887511e-12,2.2336253974844734e-25,1.595630011403798e-07,0.002531387087792633,1.8017847051284598e-13,1.920925682763037e-08,7.03967417727008e-18,4.280673394431182e-06,2.2420289822850004e-07,1.0179563636566524e-18,2.252743537023688e-12,7.272912010232807e-13,4.742754554569344e-15,5.400612443364556e-09,7.440190020584781e-16,5.67758256278449e-15,8.29185191147135e-17,1.0527412379642904e-15,4.924031612183386e-17,4.556890547597684e-14,1.7099395720029214e-16,2.0534019508337325e-09,6.041027941371146e-15,2.1227465368738668e-21,9.109173985938465e-12
