Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383),SX(56),CH2OX(176)
1.3948107987844768e-09,0.0028149649241145727,0.1557,0.0,0.006718347955452307,0.642319079196857,0.20049574685358193,2.1469491303301282e-17,3.9382400233400225e-20,6.89756668615384e-12,2.8653644613740755e-26,6.239885050618898e-15,3.2776841747034753e-21,0.00016184066740344418,1.0801735209817899e-16,2.946275929706219e-23,6.070970626388012e-21,0.0014042522064889032,3.258197994269938e-21,9.225035741541736e-10,4.2904054276776994e-32,9.87997509268489e-32,1.1946886669662537e-12,1.3421989434978577e-18,1.0041182667179497e-35,3.5592998216240624e-16,5.0640459716505017e-14,4.56418032255113e-14,9.219312519723448e-12,3.6393015893324126e-15,5.327853412817765e-28,4.672387069935731e-17,1.511133828334067e-23,7.893594717998613e-19,1.8460333419763142e-15,3.512895198177392e-14,4.227196772234904e-18,5.417903993451661e-18,6.59638130006704e-16,9.19315798847047e-16,1.3465294633300862e-14,1.4122447171336019e-28,5.863598247951437e-16,7.093567807873138e-25,8.284083555267931e-20
1.4004372000853654e-09,0.0028149649241145727,0.1557,0.0,0.006714950959651841,0.6423191210959189,0.2004922660536978,2.176101780972738e-17,3.9931249604700636e-20,6.939180275444348e-12,2.924035665677317e-26,6.311960539644794e-15,3.3383182687076527e-21,0.00016175686334271772,1.0859477678210158e-16,2.974341246253066e-23,6.131947601295134e-21,0.0014077330004719291,3.300848812185301e-21,9.283315046922161e-10,4.3450947453640143e-32,9.995621426950774e-32,1.2070384914589147e-12,1.3524562333691247e-18,1.020968236657417e-35,3.6003539817282437e-16,5.109236380575208e-14,4.581100117499761e-14,9.237494682899009e-12,3.644694953599012e-15,5.431729519266753e-28,4.733906527166666e-17,1.5211814178475602e-23,8.020346131947627e-19,1.847968590438516e-15,3.5456746538273534e-14,4.293544986068089e-18,5.502588923585923e-18,6.701944689560174e-16,9.380960583853904e-16,1.3553996354277355e-14,1.4365662658917018e-28,5.931369336414396e-16,7.23984065663612e-25,8.336338799492482e-20
1.4116900026871425e-09,0.0028149649241145727,0.1557,0.0,0.006708193822629283,0.6423192044431792,0.20048534221020742,2.23518634864107e-17,4.1044491124473285e-20,7.022539317042815e-12,3.044248418937213e-26,6.457594255829791e-15,3.462197429686601e-21,0.00016159015692110703,1.0974585528616966e-16,3.031260265397987e-23,6.254774690633951e-21,0.0014146568321340214,3.387132042354448e-21,9.400133164141828e-10,4.455418097928353e-32,1.0230786345091343e-31,1.2319510033535614e-12,1.3729989296167847e-18,1.0552773690496099e-35,3.6833038039521797e-16,5.200138276375044e-14,4.6149141634583145e-14,9.273593125012099e-12,3.655375230097047e-15,5.644060510372943e-28,4.8584903531120265e-17,1.5412388139641156e-23,8.278242543118933e-19,1.8517863149043746e-15,3.6116608235068534e-14,4.4281737182630944e-18,5.6744076091128945e-18,6.916237181798509e-16,9.765075529273747e-16,1.37310332126231e-14,1.4861700345623158e-28,6.068276025738429e-16,7.539637183214133e-25,8.441079221062658e-20
1.4215582442387061e-09,0.0028149649241145727,0.1557,0.0,0.006702308303205475,0.6423192770433278,0.20047931147997997,2.2878613616131646e-17,4.203800225684632e-20,7.0957844009444226e-12,3.152819720098061e-26,6.5869906273851604e-15,3.5736858619534945e-21,0.0001614449461584407,1.107552426085708e-16,3.0816727501673467e-23,6.3635095397664096e-21,0.0014206875519602242,3.463877799207139e-21,9.502859640111959e-10,4.553486261993147e-32,1.0439917566223096e-31,1.2540320448066158e-12,1.3911240199880809e-18,1.0860408145387204e-35,3.757001898523818e-16,5.280424475472132e-14,4.6445398109470104e-14,9.304960732054482e-12,3.664625919494499e-15,5.835366479861474e-28,4.969448853606318e-17,1.5587855576384817e-23,8.509278937194201e-19,1.8550772094877858e-15,3.669994910056044e-14,4.548363161583007e-18,5.8277788457844586e-18,7.107647096657451e-16,1.0111399013961192e-15,1.3885861482527073e-14,1.5306887897505727e-28,6.189877706450898e-16,7.81066697819753e-25,8.533181791223309e-20
1.4314264857902698e-09,0.0028149649241145727,0.1557,0.0,0.006696460107494559,0.6423193491868016,0.20047331898678783,2.3413458468916473e-17,4.304780188109878e-20,7.169160615335152e-12,3.2643670039231016e-26,6.7179843944489534e-15,3.687863423685156e-21,0.00016130064871859603,1.1176624090876106e-16,3.131184843599145e-23,6.47323437176289e-21,0.0014266800347249955,3.541634504093882e-21,9.605846329187514e-10,4.6531992072222586e-32,1.0646804454377506e-31,1.2763318281222622e-12,1.4094987403635576e-18,1.1174437436342249e-35,3.831606729152036e-16,5.361239359458607e-14,4.6741395890831785e-14,9.336060786408611e-12,3.673770144666212e-15,6.031521378113578e-28,5.082008307563282e-17,1.5762921553559044e-23,8.744923783307877e-19,1.8583156273991143e-15,3.728763257830555e-14,4.670544140248653e-18,5.9836730340425074e-18,7.302323426330732e-16,1.0466715783313464e-15,1.4040266861152018e-14,1.576083413661806e-28,6.31293845339381e-16,8.089460204929674e-25,8.625514667468962e-20
1.4412947273418335e-09,0.0028149649241145727,0.1557,0.0,0.006690648998137888,0.642319420876468,0.20046736448753777,2.3956450978626835e-17,4.407407224985486e-20,7.242665914475695e-12,3.378923510321028e-26,6.8506204070325135e-15,3.804729903146422e-21,0.00016115725886698575,1.1278148961407762e-16,3.1834407763339607e-23,6.583983832949121e-21,0.0014326345235219336,3.62040947510231e-21,9.709090268091871e-10,4.753373836752892e-32,1.086441970747542e-31,1.2988505809530006e-12,1.4277435668909833e-18,1.149493935549035e-35,3.9071438565666043e-16,5.442580102293386e-14,4.703713662257657e-14,9.366895856031267e-12,3.682809256276752e-15,6.232604777270704e-28,5.1961772564015495e-17,1.5937489142975773e-23,8.985233241799308e-19,1.8615023892711926e-15,3.787963856748179e-14,4.7947209511905605e-18,6.142095292233306e-18,7.500275474397477e-16,1.083116302053536e-15,1.419422572065701e-14,1.622610802518633e-28,6.437493238218385e-16,8.376180794817204e-25,8.718075678073886e-20
1.4511629688933971e-09,0.0028149649241145727,0.1557,0.0,0.006684874739294463,0.6423194921151765,0.20046144774069027,2.450764379218884e-17,4.5116925197111505e-20,7.316298284597004e-12,3.496595161228675e-26,6.984884863213087e-15,3.924353820357355e-21,0.00016101477090509276,1.1379909435365509e-16,3.2366837398977943e-23,6.695728356414292e-21,0.0014385512598908145,3.700208611143745e-21,9.812588539177282e-10,4.854756620692263e-32,1.1086414443776526e-31,1.3215885917708777e-12,1.4460922856916732e-18,1.1821991508280286e-35,3.983605291575947e-16,5.524443863250206e-14,4.733262193815267e-14,9.397468481371935e-12,3.691744589861052e-15,6.438696839487602e-28,5.311964180166862e-17,1.6111571271436823e-23,9.230263822403395e-19,1.8646383017109495e-15,3.8475946737713425e-14,4.9208977559038624e-18,6.303050381813705e-18,7.701511795512861e-16,1.1204877947425614e-15,1.4347714757835796e-14,1.6701457658610177e-28,6.563529985361624e-16,8.670990420263985e-25,8.810861896359331e-20
1.4610312104449608e-09,0.0028149649241145727,0.1557,0.0,0.006679137096631142,0.6423195629057585,0.20045556850624957,2.5067089272195964e-17,4.6176516868168615e-20,7.39005574339053e-12,3.617442108025632e-26,7.12076370434652e-15,4.0468053170974226e-21,0.00016087317917022617,1.1481724053341982e-16,3.2871624056966475e-23,6.808481958424203e-21,0.001444430483827702,3.781036959859549e-21,9.916338261913572e-10,4.958489841501029e-32,1.1299626837142232e-31,1.3445461441229819e-12,1.4648270946036766e-18,1.2155670571025286e-35,4.0609828977319243e-16,5.606827794132359e-14,4.762785346061511e-14,9.427781175830983e-12,3.700577463355797e-15,6.649878234488277e-28,5.429377489752188e-17,1.6285216804065008e-23,9.480071904567375e-19,1.8677241580501504e-15,3.9076536533140064e-14,5.049078379363502e-18,6.4665425673089245e-18,7.9060401987549e-16,1.1587997792623942e-15,1.4500710997821507e-14,1.7184453673312764e-28,6.691036386504397e-16,8.974053831222334e-25,8.90387027973559e-20
1.4708994519965245e-09,0.0028149649241145727,0.1557,0.0,0.006673435837312901,0.6423196332510279,0.20044972654575344,2.563483949262914e-17,4.725295240534271e-20,7.463936339510067e-12,3.7415288386958575e-26,7.258252227669592e-15,4.172143369652507e-21,0.0001607324780352954,1.158351627611894e-16,3.3400899895340344e-23,6.922215470906096e-21,0.0014502724337949716,3.86289704478938e-21,1.0020336591088772e-09,5.062538344852478e-32,1.1522990451337396e-31,1.3677235066682811e-12,1.4834183646098724e-18,1.2496054060200102e-35,4.1392738897560547e-16,5.689729019836651e-14,4.792283280269238e-14,9.45783642632655e-12,3.7093091716892885e-15,6.866230170094268e-28,5.5484255132739605e-17,1.6458279842573838e-23,9.734712421480243e-19,1.870760740944056e-15,3.9681387176318166e-14,5.179265646800976e-18,6.632575182016836e-18,8.113867758621704e-16,1.1980659760962036e-15,1.465319179758513e-14,1.7679429308665246e-28,6.820007608324782e-16,9.285543264995538e-25,8.997098951547932e-20
1.4807676935480881e-09,0.0028149649241145727,0.1557,0.0,0.006667770729993151,0.6423197031537803,0.20044392162226368,2.621094623866351e-17,4.8346340727537233e-20,7.537938152083375e-12,3.868949708409976e-26,7.397368767109701e-15,4.3003995894009516e-21,0.0001605926619085835,1.1685389946058024e-16,3.3955058007099583e-23,7.036902042056145e-21,0.0014560773467312297,3.9457917497451635e-21,1.0124580714414823e-09,5.167224983666913e-32,1.1755874309462635e-31,1.3911209161679726e-12,1.5020654442303295e-18,1.2843220574276232e-35,4.2184886592209616e-16,5.773144673003348e-14,4.8217561566852607e-14,9.487636693157493e-12,3.717940996232701e-15,7.087834371734818e-28,5.669116512550695e-17,1.6630741289986754e-23,9.994240410477542e-19,1.8737488197411443e-15,4.029047767216234e-14,5.3114622291362416e-18,6.801151148801004e-18,8.325000803582308e-16,1.238300100088332e-15,1.4805134849290804e-14,1.8186258317720915e-28,6.950457259102469e-16,9.605635044786116e-25,9.090545432145965e-20
1.5005041766512157e-09,0.0028149649241145727,0.1557,0.0,0.006656548053347528,0.6423198416428315,0.20043242194611027,2.7388434998181455e-17,5.0584645307651545e-20,7.686297892594065e-12,4.13392231995371e-26,7.680488157430009e-15,4.565883722679317e-21,0.000160315662488481,1.1889253944733069e-16,3.5024864205438437e-23,7.269268834863319e-21,0.0014675770017046745,4.114694293410998e-21,1.033379528166503e-09,5.382586325033433e-32,1.2210917426657173e-31,1.438576879976564e-12,1.5400103083338245e-18,1.3558212686184248e-35,4.379690440479873e-16,5.941507785205644e-14,4.880627372038493e-14,9.546481986641235e-12,3.734910036438717e-15,7.547128943386978e-28,5.915460152611893e-17,1.6974048839555946e-23,1.0528178538632328e-18,1.8795824780547124e-15,4.1521293177144336e-14,5.581892687900801e-18,7.145942634314607e-18,8.757204952062887e-16,1.321726942159956e-15,1.510732017090743e-14,1.92260905392758e-28,7.215789177033489e-16,1.027234171051447e-24,9.278080420524319e-20
1.5182670114440304e-09,0.0028149649241145727,0.1557,0.0,0.006646568993468781,0.6423199647972614,0.20042219655802163,2.847726779354041e-17,5.265866391487377e-20,7.820217556150083e-12,4.3842876230117834e-26,7.940952490195903e-15,4.815246112939386e-21,0.00016006933435875953,1.207320632464265e-16,3.6004026764469526e-23,7.481837277833605e-21,0.0014778023706496833,4.270281038079589e-21,1.052290153014839e-09,5.580119131177754e-32,1.2631323004494158e-31,1.4820421947095776e-12,1.5744087305104499e-18,1.4225684228548185e-35,4.527981342547865e-16,6.094765332632353e-14,4.933527355028546e-14,9.598594858464004e-12,3.7498530685539606e-15,7.979286643143869e-28,6.142870016379603e-17,1.7280845253998248e-23,1.1025997187969198e-18,1.884674354842773e-15,4.26433124882758e-14,5.832170298400685e-18,7.464971648847145e-18,9.157541801041422e-16,1.4002587737477683e-15,1.537723103818127e-14,2.0199707519480465e-28,7.459704080304127e-16,1.0903599587376839e-24,9.447580818323935e-20
1.536029846236845e-09,0.0028149649241145727,0.1557,0.0,0.006636703535183467,0.642320086560624,0.20041208755358272,2.9593967931914914e-17,5.478990946131836e-20,7.954501430203282e-12,4.6463827148871453e-26,8.20682358964062e-15,5.07476533069868e-21,0.00015982578828650703,1.2257613141204314e-16,3.7052192008860815e-23,7.69762014338301e-21,0.0014879113558692065,4.42928127900484e-21,1.0712762034676845e-09,5.779947416847361e-32,1.3078803781941649e-31,1.5262241039836104e-12,1.6090462827321358e-18,1.4916346916024002e-35,4.679339282042079e-16,6.249645428387088e-14,4.986348596726177e-14,9.649918670667206e-12,3.764491616715365e-15,8.429755013890277e-28,6.375728791800732e-17,1.7585331789338448e-23,1.1540524014904165e-18,1.889620496146461e-15,4.3778732873581466e-14,6.088979630698384e-18,7.792261229675687e-18,9.568653151285411e-16,1.4821393997317316e-15,1.5645068299658173e-14,2.1213402015570595e-28,7.70849681267172e-16,1.156554614186551e-24,9.617748976419565e-20
1.5537926810296598e-09,0.0028149649241145727,0.1557,0.0,0.00662695038184564,0.6423202069486003,0.20040209360478656,3.0738827078897725e-17,5.697931904159457e-20,8.089139352308075e-12,4.920569747047296e-26,8.478150549769552e-15,5.344712114162903e-21,0.00015958499291063118,1.2442492173453682e-16,3.802364680460194e-23,7.91672667597565e-21,0.0014979052853717435,4.5917222023976145e-21,1.090336164423962e-09,5.98807727952649e-32,1.3502226998545138e-31,1.5711238879629155e-12,1.6443498358952477e-18,1.5630657806809963e-35,4.833791770672061e-16,6.406131650346346e-14,5.0390919954469175e-14,9.700466855460385e-12,3.778832554854507e-15,8.89902847237529e-28,6.614082451233916e-17,1.7887826378173457e-23,1.2072093192718149e-18,1.8944249618940326e-15,4.492742453400232e-14,6.352321557914121e-18,8.127808949210098e-18,9.990549379627196e-16,1.5674481978838603e-15,1.5910714344717353e-14,2.2252459614433066e-28,7.962199489286453e-16,1.2259273681432206e-24,9.78856966236902e-20
1.5715555158224744e-09,0.0028149649241145727,0.1557,0.0,0.006617308251684293,0.6423203259766948,0.20039221339885485,3.191213391809732e-17,5.922781474104433e-20,8.224121443480126e-12,5.207080535774041e-26,8.75496326386244e-15,5.625381926679742e-21,0.00015934691722382534,1.2627785077465004e-16,3.903134413095502e-23,8.139247455368457e-21,0.0015077854719370476,4.757624406714946e-21,1.1094685552317876e-09,6.198682693666809e-32,1.39440270116014e-31,1.6167428049191571e-12,1.679715354197561e-18,1.6369075450802978e-35,4.991355333133586e-16,6.56420756432396e-14,5.091758439248294e-14,9.7502525917484e-12,3.7928825733637066e-15,9.38760634914391e-28,6.857976283192257e-17,1.8187790089365514e-23,1.2621036898589565e-18,1.8990917051919444e-15,4.608925569413972e-14,6.622190336037757e-18,8.471605569540235e-18,1.0423233337869729e-15,1.6562642463709527e-15,1.6174055282646598e-14,2.3331870013522894e-28,8.220828600706431e-16,1.298590988862861e-24,9.960030112710068e-20
1.5893183506152891e-09,0.0028149649241145727,0.1557,0.0,0.006607775877631018,0.6423204436602367,0.2003824456380616,3.31141741605141e-17,6.153592987670826e-20,8.359438100226395e-12,5.5066720749637e-26,9.037313800914587e-15,5.917042684998913e-21,0.00015911153056853244,1.2813609193008849e-16,4.0150280371748904e-23,8.36489725572624e-21,0.0015175532132925597,4.927008647223477e-21,1.1286719282965525e-09,6.409360278341401e-32,1.4427923146025012e-31,1.6630820439014558e-12,1.7153532940350605e-18,1.7132065506301868e-35,5.152059175215697e-16,6.723856810032104e-14,5.144348806047727e-14,9.799288809259932e-12,3.806648207291684e-15,9.89599320767577e-28,7.107454942205666e-17,1.8484858329413044e-23,1.3187689103274572e-18,1.9036245681346e-15,4.7264092673265236e-14,6.8985757843817995e-18,8.823635912242491e-18,1.0866700409625548e-15,1.74866626927888e-15,1.6434980976026547e-14,2.446057913171516e-28,8.484418189223865e-16,1.3746609629794794e-24,1.0132119139897916e-19
1.6070811854081038e-09,0.0028149649241145727,0.1557,0.0,0.006598352007149732,0.642320560014383,0.20037278903955905,3.4345230552046934e-17,6.390469235580999e-20,8.495079986766066e-12,5.819628559105541e-26,9.325227454426738e-15,6.220010107919918e-21,0.0001588788026329636,1.2999858611485743e-16,4.118379681995145e-23,8.593871122042175e-21,0.0015272097922874885,5.0998963747042834e-21,1.1479448689529557e-09,6.629853302785466e-32,1.4884440823578805e-31,1.7101427826697029e-12,1.751575020572883e-18,1.7920089621989845e-35,5.315917183230465e-16,6.885063113080057e-14,5.19686396373903e-14,9.847588193180835e-12,3.8201358516289376e-15,1.042469829027691e-27,7.362562455633427e-17,1.8779681141181102e-23,1.3772385472676046e-18,1.9080272740116323e-15,4.8451799957378807e-14,7.1814660439735e-18,9.183880813316595e-18,1.1320938565271656e-15,1.8447325830793006e-15,1.6693385067513508e-14,2.5612841358814284e-28,8.752980615806987e-16,1.4542552701504793e-24,1.0304821929978361e-19
1.6248440202009185e-09,0.0028149649241145727,0.1557,0.0,0.006589035402068404,0.6423206750541194,0.20036324233520514,3.5605582897753635e-17,6.633524560738349e-20,8.631038027494219e-12,6.145960562375994e-26,9.618753900251343e-15,6.534567140248419e-21,0.00015864870344715483,1.3186601003000952e-16,4.2230393104541987e-23,8.826462363566458e-21,0.0015367564770651897,5.276310852432404e-21,1.1672859939852097e-09,6.854009763608198e-32,1.5351207585562834e-31,1.7579261318278337e-12,1.7879573381609066e-18,1.8733604157221304e-35,5.482957187024343e-16,7.047810303472759e-14,5.249304770307577e-14,9.895163190919747e-12,3.833351724078419e-15,1.0974235523210755e-27,7.623342250173797e-17,1.9071739628581457e-23,1.4375464822789569e-18,1.9123034509889544e-15,4.965224026925021e-14,7.47084237199499e-18,9.552314562622368e-18,1.178592854028162e-15,1.9445410455015992e-15,1.6949165001806275e-14,2.680353031567988e-28,9.026547579863131e-16,1.5374942812899003e-24,1.0478125660620705e-19
1.6426068549937332e-09,0.0028149649241145727,0.1557,0.0,0.006579824838412805,0.6423207887942622,0.20035380427139368,3.689550808071457e-17,6.882793208058439e-20,8.767303399721408e-12,6.486746769513067e-26,9.917951583996696e-15,6.860985420314705e-21,0.00015842120337907327,1.3373966973107874e-16,4.340423136068198e-23,9.062170495479305e-21,0.0015461945212332856,5.456275948374656e-21,1.18669395108099e-09,7.075811311003567e-32,1.586651387733931e-31,1.806433152668837e-12,1.8247038593312875e-18,1.957308161785225e-35,5.653212029353039e-16,7.212082306158562e-14,5.3016720739441e-14,9.942026015791774e-12,3.846301895172816e-15,1.1545123974950843e-27,7.889837143630352e-17,1.9360292874198434e-23,1.499726783540558e-18,1.9164566305102374e-15,5.08652746370872e-14,7.766680581113354e-18,9.928904972113852e-18,1.2261643936926058e-15,2.0481690051746184e-15,1.7202222043328497e-14,2.8054865369076136e-28,9.30515761358816e-16,1.6245011609299123e-24,1.0652021191521829e-19
