Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387)
2.2621962810391477e-11,0.0028149649241145727,0.1557,0.0,0.008196090112352247,0.6423725824690532,0.20186500161322968,1.1129953042541851e-32,2.5621807367766454e-35,1.2229927878178116e-22,1.5197140218464753e-41,1.935963772496648e-25,1.397868941085595e-33,5.187148321384655e-05,1.5545899699214952e-26,1.7478955368903952e-35,2.4656354705537693e-35,3.49983867680902e-05,6.116399206555286e-31,2.320832668569408e-15,2.5673848483419715e-44,1.2708072690301698e-40,8.223440775277822e-21,2.1678902177954622e-26,1.283968140422301e-59,1.1073570853607693e-26,1.4817893393885811e-06,6.755965309866969e-48,1.1710344719110728e-27,-7.448689914588034e-21,8.499184907641684e-25,7.444055439085839e-21,1.647349805025166e-53,4.407662462117666e-55,-5.25150043620535e-25,1.4157307878264225e-39,7.689650397979136e-28,1.861386188315503e-26,3.7583268051254737e-25,1.4172793037943476e-32,8.719956549341004e-40,-4.425713953167555e-32,1.9175146018057202e-54,-6.868169609100607e-32,1.3255748794196203e-30,-1.9433767221903802e-43,-3.731596658283089e-43,2.075269475937898e-48,2.444100215984233e-49
2.2757723835237282e-11,0.0028149649241145727,0.1557,0.0,0.008195580163842203,0.6423724269760062,0.20186479380681002,1.1596103982828219e-32,2.707895835115324e-35,1.259558034907051e-22,1.6243643569896015e-41,2.0271007225989247e-25,1.4645478605363764e-33,5.216478130128184e-05,1.627771534040254e-26,1.8243686657596745e-35,2.605335608023848e-35,3.52061931877226e-05,6.408103029768814e-31,2.3622405803300754e-15,2.7051120657373864e-44,1.3414884782198502e-40,8.46929926966477e-21,2.243027501623544e-26,1.3762715757305927e-59,1.1594865140466923e-26,1.490633342444135e-06,7.224739273297778e-48,1.2203248103800783e-27,2.0061442080751373e-21,7.589865750259299e-25,-2.0106910046107483e-21,1.7776454243929494e-53,4.814428567482207e-55,-5.666703710255965e-25,1.47620911234445e-39,6.908376830647053e-28,1.915119908952129e-26,3.8630926321437517e-25,1.467233863352622e-32,9.10771617981617e-40,-5.558815988954285e-32,2.094449130954764e-54,-9.61045218714826e-32,1.2215644767403765e-30,-2.083188169356733e-43,-4.0921284680031034e-43,2.2410340101938313e-48,2.6085317856532074e-49
2.2893484860083088e-11,0.0028149649241145727,0.1557,0.0,0.0081950705311482,0.6423722716280883,0.20186458602651355,1.2078697309151832e-32,2.86083775291817e-35,1.2969833881407846e-22,1.7354366454981662e-41,2.1219174995033606e-25,1.5339590956607076e-33,5.245779025988177e-05,1.7039078732535713e-26,1.903631860473382e-35,2.7519309354083075e-35,3.5413973484123364e-05,6.71175706774357e-31,2.4041283479986368e-15,2.849288520803136e-44,1.4155694850599547e-40,8.72094066845084e-21,2.3202684050623863e-26,1.4745201581796068e-59,1.2137207541570592e-26,1.4994767811294336e-06,7.722549457197575e-48,1.2713696903652447e-27,-4.537690472518673e-21,8.229365738322363e-25,4.533272574355928e-21,1.9172900075515684e-53,5.2557292534114656e-55,-4.539851537374849e-25,1.5388765861059745e-39,6.069038490514525e-28,1.9700833853218578e-26,3.9700295554987185e-25,1.518616888469742e-32,9.510009623411702e-40,-4.575544460585523e-32,2.2864032472276698e-54,-1.1127997993463611e-31,1.078296498989751e-30,-1.7498727981325557e-43,-2.3383730195556e-43,2.418912031388645e-48,2.7829256399827673e-49
2.3029245884928893e-11,0.0028149649241145727,0.1557,0.0,0.008194561215388902,0.6423721164258629,0.20186437827233059,1.2578204757583022e-32,3.021312449115785e-35,1.3352835647563123e-22,1.8532766728477378e-41,2.2205378911980227e-25,1.606196240107854e-33,5.2750508961432734e-05,1.783098383274248e-26,1.9857666446663376e-35,2.9057114955830925e-35,3.562172766706676e-05,7.027770511023334e-31,2.4464984697936428e-15,3.000172244823795e-44,1.49318800468088e-40,8.978463911906458e-21,2.399657542173533e-26,1.5790523451802467e-59,1.2701306101412634e-26,1.508319655788984e-06,8.250977819274694e-48,1.3242201683659137e-27,9.281581679247172e-21,6.937629765820501e-25,-9.285815368057138e-21,2.0668854038638235e-53,5.7342415363431775e-55,-4.5091840629997235e-25,1.6037982919658598e-39,5.372178635076442e-28,2.0262969032325725e-26,4.0791656018826453e-25,1.5714596505290813e-32,9.927278946390327e-40,-3.616782425699001e-32,2.494541048503907e-54,-8.849829371220199e-32,9.182646164820398e-31,-1.869874718468347e-43,-2.3519137598795625e-43,2.609706715397603e-48,2.967818654666617e-49
2.31650069097747e-11,0.0028149649241145727,0.1557,0.0,0.008194052217676976,0.6423719613698912,0.2018641705442512,1.309510845987089e-32,3.189636613720707e-35,1.374473436688411e-22,1.9782462198781164e-41,2.323088999482464e-25,1.6813554547651294e-33,5.3042936283094096e-05,1.8654451206229612e-26,2.070856327880417e-35,3.0669774120762156e-35,3.5829455746354947e-05,7.3565637669485235e-31,2.489353438417279e-15,3.1580295035695807e-44,1.5744862638594428e-40,9.241968979973352e-21,2.4812401620221858e-26,1.6902233209367348e-59,1.3287887818623376e-26,1.517161966768505e-06,8.811680634817077e-48,1.3789284515911327e-27,-1.1334161217034497e-20,8.88004703950439e-25,1.1329622951494601e-20,2.2270677159340016e-53,6.252830103495517e-55,-4.072134270156156e-25,1.6710408278200776e-39,4.788475012525283e-28,2.0837809278456164e-26,4.190528879682394e-25,1.6257940180732078e-32,1.0359976400798324e-39,-3.7660332526130204e-32,2.7201082286398876e-54,-6.614973177882518e-32,7.90786911155618e-31,-1.8287929422230204e-43,-1.9727897979167117e-43,2.814269047819553e-48,3.1637730105559688e-49
2.3300767934620504e-11,0.0028149649241145727,0.1557,0.0,0.00819354353911984,0.6423718064607313,0.20186396284226574,1.3629901156281356e-32,3.3661379656248377e-35,1.4145680310516787e-22,2.1107236793570695e-41,2.429701308954434e-25,1.759535528185209e-33,5.333507110722251e-05,1.951052858021144e-26,2.1589860307939917e-35,3.2360391649280274e-35,3.6037157731817917e-05,7.6985687234448305e-31,2.5326957410397963e-15,3.3231356205575603e-44,1.6596111123877885e-40,9.511556895497962e-21,2.5650621375366284e-26,1.8084057006312917e-59,1.3897699040548033e-26,1.5260037144149212e-06,9.406391423004855e-48,1.435547916095929e-27,1.5021613346115047e-20,6.379368203529204e-25,-1.502594660754342e-20,2.3985089875110064e-53,6.814559065250399e-55,-5.108642006414061e-25,1.7406723323154864e-39,4.184024539456864e-28,2.1425561028847604e-26,4.304147576019203e-25,1.6816522517998124e-32,1.0808564677260357e-39,-4.5089821407142675e-32,2.964437186411482e-54,-7.605817501376776e-32,6.935694480489827e-31,-2.265979153272182e-43,-3.4554310530558656e-43,3.0335003433872936e-48,3.371377211395584e-49
2.343652895946631e-11,0.0028149649241145727,0.1557,0.0,0.008193035180819316,0.6423716516989395,0.2018637551663642,1.418308635547582e-32,3.551155556376916e-35,1.4555825306166465e-22,2.251104691328039e-41,2.5405087527025445e-25,1.8408379300240246e-33,5.362691232147466e-05,2.0400291371395472e-26,2.250242711779165e-35,3.4132178719503313e-35,3.6244833633313313e-05,8.054228982213824e-31,2.5765278592840528e-15,3.4957748761398183e-44,1.7487141361898124e-40,9.787329727423091e-21,2.6511699758674286e-26,1.9339902531263865e-59,1.4531505838982106e-26,1.5348448990763533e-06,1.0036923965576372e-47,1.4941331250681957e-27,-2.3937248324513305e-20,1.0065223533114337e-24,2.3932494673523102e-20,2.5819189612162883e-53,7.422704353714853e-55,-3.503804589202748e-25,1.8127625109416202e-39,3.528967604635996e-28,2.202643249804535e-26,4.420049953789796e-25,1.739067002806072e-32,1.1273517061749305e-39,-3.918730226740975e-32,3.228952415317184e-54,-9.057331451554618e-32,5.861794299031584e-31,-1.7014107674839354e-43,-1.149327489611563e-43,3.268354880564048e-48,3.591247136043481e-49
2.3572289984312115e-11,0.0028149649241145727,0.1557,0.0,0.008192527143872778,0.6423714970850689,0.20186354751653676,1.4755178464314262e-32,3.745040080159634e-35,1.4975322742798255e-22,2.3998027976229497e-41,2.655648776958378e-25,1.925366861125906e-33,5.391845881858452e-05,2.1324843205116311e-26,2.344715194443222e-35,3.5988455755934523e-35,3.6452483460726296e-05,8.424000077234086e-31,2.6208522692101344e-15,3.6762406885289846e-44,1.8419517722698157e-40,1.0069390593938942e-20,2.7396108252062e-26,2.067386651999584e-59,1.519009437995403e-26,1.5436855211021183e-06,1.0705175419753978e-47,1.554739847265453e-27,3.8613254799798383e-20,4.150181498791766e-25,-3.8617280824787524e-20,2.7780469082304886e-53,8.08076679692294e-55,-5.586591801315144e-25,1.8873826619366627e-39,2.8670543363334976e-28,2.2640633669422793e-26,4.538264348708118e-25,1.7980714297473546e-32,1.1755317543834869e-39,-4.00598630554007e-32,3.5151761870451964e-54,-8.593249290488727e-32,4.558116549759323e-31,-2.5933947895773963e-43,-4.176543400588898e-43,3.5198426556231727e-48,3.8240271249399634e-49
2.370805100915792e-11,0.0028149649241145727,0.1557,0.0,0.008192019429371403,0.6423713426196701,0.2018633398927735,1.5346702944205925e-32,3.948154190023614e-35,1.5404327575275152e-22,2.557250116034135e-41,2.775262407702671e-25,2.0132293071164118e-33,5.420970949675151e-05,2.2285316450158962e-26,2.4424941927808495e-35,3.7932655354665007e-35,3.666010722396939e-05,8.808349708593637e-31,2.6656714413001042e-15,3.8648359755159204e-44,1.93948542548667e-40,1.0357843665592007e-20,2.830432475996292e-26,2.209024246599214e-59,1.587427130468468e-26,1.5525255808427184e-06,1.1413129527726602e-47,1.617425075600817e-27,-6.29751437459245e-20,1.3766472805822902e-24,6.296996237311552e-20,2.9876835323325915e-53,8.792485900750794e-55,-1.5695162085477334e-25,1.9646057022667725e-39,2.255058451500751e-28,2.3268376286300778e-26,4.658819166350105e-25,1.8586992308835807e-32,1.2254460962362614e-39,-2.9852009571454056e-32,3.824734542542543e-54,-6.739772152282126e-32,3.3130072751291773e-31,-1.083735465147047e-43,1.5745479073989411e-43,3.7890322608849833e-48,4.070391101402519e-49
2.3843812034003726e-11,0.0028149649241145727,0.1557,0.0,0.008191512038402406,0.642371188303291,0.20186313229506442,1.59581964949991e-32,4.1608728203676154e-35,1.5842996328936406e-22,2.723898034620186e-41,2.8994943195046005e-25,2.1045350956995864e-33,5.450066325915738e-05,2.3282872771511483e-26,2.5436723386415784e-35,3.996832526488239e-35,3.68677049329824e-05,9.207757992512902e-31,2.7109878404429362e-15,4.0618733516218027e-44,2.0414815871101863e-40,1.0652794168353531e-20,2.9236833638000176e-26,2.3593528654664176e-59,1.6584864123319873e-26,1.5613650786498388e-06,1.2162859925095677e-47,1.6822470458790462e-27,1.0740262751116995e-19,-2.3662692766008087e-25,-1.0740585319707858e-19,3.2116629505905444e-53,9.561854372054288e-55,-8.403514627944745e-25,2.044506194033038e-39,1.659021541477181e-28,2.390987384295106e-26,4.7817428792006215e-25,1.9209845919055467e-32,1.2771453189871173e-39,-4.8981282792513633e-32,4.1593636052486195e-54,-7.238804102654096e-32,2.262011696054086e-31,-3.948664868818056e-43,-8.679842527584637e-43,4.0770538919394543e-48,4.331043728966627e-49
2.3979573058849532e-11,0.0028149649241145727,0.1557,0.0,0.008191004972045356,0.642371034136477,0.20186292472339964,1.6590207232137914e-32,4.3835835156771204e-35,1.6291487104111335e-22,2.900217926550498e-41,3.0284929051626147e-25,2.199396954143465e-33,5.479131901476972e-05,2.431870368955452e-26,2.648344205166434e-35,4.2099131426696553e-35,3.7075276597732206e-05,9.622717712170644e-31,2.756803925919584e-15,4.2676753501222637e-44,2.1481119551421794e-40,1.0954348386644467e-20,3.019412573415049e-26,2.5188436387036765e-59,1.732272161324697e-26,1.570204014876341e-06,1.2956533550512788e-47,1.749265255681062e-27,-1.9021419192106797e-19,2.5818978073554684e-24,1.9020742198854375e-19,3.4508647534726594e-53,1.0393133417090002e-54,4.1104129621988334e-25,2.127160371388279e-39,1.0943157547833347e-28,2.4565341574971975e-26,4.907064023706464e-25,1.984962158416764e-32,1.3306811310801836e-39,-1.4823323611843956e-32,4.520916231295416e-54,-6.838736279491603e-32,1.3127607511302192e-31,1.2073806238758386e-43,1.0110829501227795e-42,4.3851024886919335e-48,4.606721606189248e-49
2.4101757981210757e-11,0.0028149649241145727,0.1557,0.0,0.008190548890756514,0.6423708955146712,0.20186273793116088,1.71770214332041e-32,4.592897088466837e-35,1.6703658572794853e-22,3.0675816410720876e-41,3.148792836349915e-25,2.2879086167624894e-33,5.505265350125145e-05,2.5284685587877205e-26,2.7456157693725e-35,4.410132605054011e-35,3.7262068836421355e-05,1.0009895624910876e-30,2.798467662728969e-15,4.460665682773875e-44,2.248187733349143e-40,1.123148205925761e-20,3.1077289220667347e-26,2.6706262084311695e-59,1.8010823615230662e-26,1.5781585776213467e-06,1.3710280203782592e-47,1.8115096358565574e-27,-3.50426454919597e-21,8.679246202905204e-25,3.498576272329589e-21,3.6799268271662706e-53,1.1197969027862328e-54,2.1376355387392252e-24,2.2039679084503272e-39,2.090800586917558e-28,2.516738632182272e-26,5.021926492416734e-25,2.0440178266054905e-32,1.3804772988609754e-39,1.273628642753891e-31,4.870964204698907e-54,6.164244518814175e-32,1.1540715403242831e-31,1.1354276418103008e-42,4.56800111094231e-42,4.680511655023034e-48,4.868313788538756e-49
2.4223942903571982e-11,0.0028149649241145727,0.1557,0.0,0.008190093074056416,0.6423707570148462,0.2018625511600026,1.7781323891216223e-32,4.81092960663763e-35,1.712403270250738e-22,3.243551558344836e-41,3.2731905993519215e-25,2.3794807783384702e-33,5.5313744934138725e-05,2.6283571504183835e-26,2.845867187265268e-35,4.6186494051248493e-35,3.744883999465608e-05,1.0410457404152612e-30,2.8405399178174165e-15,4.661274509206236e-44,2.3522933650474497e-40,1.1514130670110244e-20,3.1981297037536035e-26,2.8306049241794566e-59,1.8722364597983872e-26,1.5861126860316968e-06,1.4503172926082942e-47,1.875627390954292e-27,2.5061976268851964e-21,8.349487356969444e-25,-2.512234656669843e-21,3.9227797969124214e-53,1.2060152548739396e-54,3.1654672645626403e-24,2.2831270425656966e-39,5.460797511644566e-28,2.578108199449017e-26,5.138774931843542e-25,2.1044985995130304e-32,1.4318432155125575e-39,2.7243563826087794e-31,5.245951074337417e-54,3.3183148196779e-31,3.4222777195106084e-31,1.77140789481458e-42,6.545313381843368e-42,4.9941348020941827e-48,5.143284456959323e-49
2.4346127825933207e-11,0.0028149649241145727,0.1557,0.0,0.008189637522724141,0.6423706186373945,0.20186236440991742,1.8403538545897396e-32,5.037991140303474e-35,1.7552728038252514e-22,3.4285158147835573e-41,3.401802376469147e-25,2.4742018676043826e-33,5.5574592528405695e-05,2.731629432432769e-26,2.949171550569012e-35,4.835756593152036e-35,3.763559007975807e-05,1.0824789593489056e-30,2.8830224722904884e-15,4.869758600223167e-44,2.460565326767727e-40,1.1802373911417074e-20,3.290652063972428e-26,2.999170970772368e-59,1.9458009100559466e-26,1.5940663403670488e-06,1.533699951950785e-47,1.9416645924033935e-27,1.2031614913927473e-19,-3.544786278933214e-25,-1.2031877581658683e-19,4.180168100597472e-53,1.2983414512745634e-54,-8.790579916933168e-25,2.3646969305363886e-39,7.741045531037275e-28,2.64065890784816e-26,5.257630266238231e-25,2.1664307820581427e-32,1.4848189683272157e-39,8.903959860309879e-32,5.647498907335462e-54,4.008311321295573e-31,8.07601146011692e-31,-2.660389648391907e-43,-9.511804751330443e-43,5.3269909774809614e-48,5.4322419483762e-49
2.4468312748294432e-11,0.0028149649241145727,0.1557,0.0,0.008189182237531166,0.6423704803827062,0.2018621776808981,1.9044097246027285e-32,5.274400890892536e-35,1.7989864169279772e-22,3.62287756717665e-41,3.5347469656517807e-25,2.5721623595847628e-33,5.583519550341238e-05,2.8383807936465644e-26,3.055603288724564e-35,5.061755765702172e-35,3.7822319099066396e-05,1.1253287675023342e-30,2.9259171035378307e-15,5.086381879209717e-44,2.573143821898159e-40,1.2096292177141784e-20,3.385333582835999e-26,3.176731737467996e-59,2.021843662277484e-26,1.602019540887818e-06,1.6213618125205114e-47,2.0096681874419454e-27,1.492677221820553e-21,6.5867386217506e-25,-1.4938995244963995e-21,4.452871642595427e-53,1.3971704736893528e-54,-5.6451425809360176e-24,2.4487378943366153e-39,4.1925934049472015e-28,2.704406917686273e-26,5.378513454497554e-25,2.2298410035866645e-32,1.5394454206335298e-39,-3.730683235285909e-31,6.07732510366557e-54,-9.935993012657014e-32,1.0805643547829986e-30,-2.954634121563686e-42,-1.0259051511624178e-41,5.680150385292493e-48,5.735818759000842e-49
