Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50)
8.822547721623823e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007744202630956037,0.4514853519834815,7.904531121613864e-20,0.456806274205702,2.1067333191794495e-18,1.2451382227353366e-24,8.563358557418655e-19,6.774183304115093e-26,2.6320221074717904e-40,0.00011455274523095168,9.358263946045414e-18,3.6970523118343075e-20,1.6854537723614954e-18,9.396571842272885e-18,5.32282305568406e-12,3.711704571456603e-18,8.827813176136113e-20,1.7631929583080833e-19,9.851944786237207e-23,7.2336498131436575e-28,6.12849511834911e-34,2.743251463568796e-27,9.433813000232026e-05,2.22193867970231e-15
8.836110059674722e-11,0.0027344314106420324,0.0915567593028733,0.0,0.00774381317713745,0.45148529699314716,7.940792763799463e-20,0.4568061344691231,2.1149815967107467e-18,1.2532803627805657e-24,8.605449728841771e-19,6.84458332932871e-26,2.6664221001213793e-40,0.00011466272589948295,9.386689937632188e-18,3.699789630233647e-20,1.6912712251639614e-18,9.425065998805266e-18,5.3308320088245726e-12,3.72536624072375e-18,4.3346426567918276e-20,1.7644844387867242e-19,9.916343191038123e-23,7.318183575357187e-28,6.163549109566245e-34,2.7717604276469653e-27,9.447786657328169e-05,2.2252917570545247e-15
8.84967239772562e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007743423957485276,0.451485242105793,7.977164267803777e-20,0.4568059947466472,2.1232463770671413e-18,1.2614602765106412e-24,8.634582920194282e-19,6.915875952929965e-26,2.701815952360227e-40,0.0001147725006079143,9.415158044762206e-18,3.702520507356148e-20,1.6970960651604674e-18,9.45360185412978e-18,5.338840631694932e-12,3.7390510508016574e-18,-1.4858197324930266e-19,1.7657729012825938e-19,9.981031619872679e-23,7.513158275823155e-28,6.198635951366796e-34,2.800630855505173e-27,9.461758904119899e-05,2.228644665419199e-15
8.863234735776519e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007743034971797585,0.4514851873213272,8.013645794215919e-20,0.45680585503826515,2.1315276519712175e-18,1.269678057210718e-24,8.662245771417146e-19,6.987820697429864e-26,2.737509636927806e-40,0.0001148820695395621,9.443668116983282e-18,3.705244955241116e-20,1.7029282707458409e-18,9.48217940148555e-18,5.3468484381584235e-12,3.7527588265243776e-18,6.1214972756188e-21,1.7670583373972875e-19,1.0046020819722694e-22,7.460048303615673e-28,6.233711202704319e-34,2.8297653640823242e-27,9.475729741523906e-05,2.2319974048991324e-15
8.876797073827418e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007742646219871726,0.4514851326396576,8.050237503595243e-20,0.45680571534396786,2.139825413094929e-18,1.2779337981011084e-24,8.69492616625694e-19,7.060253963824212e-26,2.7734686205430597e-40,0.00011499143287878192,9.47222029575399e-18,3.707962986516964e-20,1.7087678203040691e-18,9.510798634113264e-18,5.3548559127495534e-12,3.7664896846468206e-18,1.3141177066873408e-20,1.7683407694640273e-19,1.0111311690192285e-22,7.508344803906592e-28,6.268763078931858e-34,2.859097702802963e-27,9.489699170455923e-05,2.2353499755966214e-15
8.890359411878317e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007742257701504521,0.4514850780606918,8.086939556479516e-20,0.456805575663746,2.148139652074215e-18,1.2862275923791755e-24,8.724286150006096e-19,7.133365593807978e-26,2.8099681938912693e-40,0.00011510059081053827,9.500814541850073e-18,3.7106746149606377e-20,1.7146146922122721e-18,9.539459545255289e-18,5.362862939593892e-12,3.78024356129681e-18,-7.929821389922427e-21,1.7696201986545452e-19,1.017690108921377e-22,7.578198678466674e-28,6.3037865638638966e-34,2.8887047494012684e-27,9.50366719183096e-05,2.2387023776132554e-15
8.903921749929215e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007741869416492143,0.4514850235843369,8.12375211338079e-20,0.45680543599759066,2.1564703605019704e-18,1.2945595331450325e-24,8.755694609020106e-19,7.207046412107279e-26,2.846782112162743e-40,0.0001152095435202905,9.529450834332002e-18,3.7133798531446576e-20,1.7204688648384631e-18,9.568162128154982e-18,5.3708694632852285e-12,3.794020410725359e-18,-1.2467699925547945e-21,1.7708966296571177e-19,1.0242793137372719e-22,7.631108584292184e-28,6.338789778686742e-34,2.9185422925763786e-27,9.517633806563183e-05,2.2420546110511983e-15
8.917484087980114e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007741481364630114,0.4514849692104999,8.160675334784229e-20,0.45680529634549266,2.1648175299261354e-18,1.3029297134393607e-24,8.789450834201978e-19,7.281294289894546e-26,2.8839171196406326e-40,0.00011531829119425642,9.558129178234724e-18,3.716078714180208e-20,1.7263303165417675e-18,9.596906376057323e-18,5.3788755148861665e-12,3.807820213147142e-18,1.7545755515345295e-21,1.772170069333858e-19,1.0308988548162497e-22,7.685667879475619e-28,6.373825231309099e-34,2.9486094702425482e-27,9.531599015565872e-05,2.2454066760122594e-15
8.931046426031013e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007741093545713302,0.4514849149390874,8.19770938114826e-20,0.45680515670744276,2.173181151850595e-18,1.3113382262376184e-24,8.823433526772637e-19,7.35615649166485e-26,2.9214554008873498e-40,0.00011542683401934645,9.58684956973176e-18,3.7187712111273075e-20,1.7321990256729955e-18,9.625692282208772e-18,5.386881096042254e-12,3.821642939877653e-18,-1.6724484251610038e-23,1.7734405233675124e-19,1.0375486853852538e-22,7.743323537585796e-28,6.4089175101055296e-34,2.9789254224891116e-27,9.545562819751422e-05,2.248758572598046e-15
8.944608764081912e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007740705959536019,0.4514848607700056,8.234854412908309e-20,0.456805017083432,2.181561217741295e-18,1.3197851644503908e-24,8.857104774638557e-19,7.431649389371629e-26,2.959420263009144e-40,0.00011553517218302299,9.615612002691463e-18,3.7214573567993643e-20,1.738074970575711e-18,9.654519839857008e-18,5.394886200690246e-12,3.835488559867112e-18,-4.8695833383548597e-23,1.7747079974174386e-19,1.0442288519133732e-22,7.800531275785685e-28,6.444071892599591e-34,3.0094967792522247e-27,9.559525220031462e-05,2.2521103009101615e-15
8.95817110213281e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007740318605891839,0.4514848067031603,8.272110590469382e-20,0.45680487747345117,2.1899577190140268e-18,1.3282706209044072e-24,8.890788906866398e-19,7.507771225782719e-26,2.9978052816261157e-40,0.00011564330587349269,9.64441647300263e-18,3.724137163913452e-20,1.7439581295840406e-18,9.68338904225136e-18,5.402890829453861e-12,3.8493570440183144e-18,1.2234308436906444e-21,1.775972497466729e-19,1.0509394455398374e-22,7.857231610273956e-28,6.479285875499522e-34,3.040322828926131e-27,9.573486217316613e-05,2.255461861050149e-15
8.971733440183709e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007739931484573709,0.4514847527384573,8.309478074209917e-20,0.45680473787749115,2.198370647041015e-18,1.3367946883546034e-24,8.924586771931403e-19,7.584523264706509e-26,3.0366111001196583e-40,0.00011575123527961808,9.673262977533376e-18,3.7268106452363944e-20,1.7498484810241558e-18,9.712299882642673e-18,5.410894986208391e-12,3.8632483641627395e-18,8.734683007864282e-23,1.7772340295599777e-19,1.0576805428929313e-22,7.915495304374316e-28,6.5145567382510425e-34,3.071404083296782e-27,9.587445812516606e-05,2.2588132531194447e-15
8.985295778234608e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007739544595373944,0.45148469887580167,8.346957024482109e-20,0.4568045982955429,2.20679999315173e-18,1.3453574594839902e-24,8.958461391629713e-19,7.66190988895611e-26,3.075841403476887e-40,0.00011585896059090275,9.702151511256286e-18,3.729477813576143e-20,1.7557460032147192e-18,9.741252354283291e-18,5.4188986685206255e-12,3.8771624901860614e-18,-7.219544980118301e-22,1.7784925994989832e-19,1.0644522161949431e-22,7.974010921136559e-28,6.549884934518575e-34,3.1027423172131443e-27,9.601404006540297e-05,2.2621644772193928e-15
9.012420454336405e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007738771512495843,0.4514845914562521,8.422249965904455e-20,0.4568043191736454,2.223707904739926e-18,1.3625994831602886e-24,9.026529578535664e-19,7.818600975465106e-26,3.1555870386842234e-40,0.00011607379969000025,9.760054649117438e-18,3.734793262455134e-20,1.767562473088674e-18,9.799282164329125e-18,5.43490460983865e-12,3.905059042116974e-18,-3.9336140063338345e-22,1.7810008764180703e-19,1.0780875880422954e-22,8.090838489018197e-28,6.620719292209472e-34,3.1661954262927353e-27,9.629316194689962e-05,2.268866421916183e-15
9.039545130438203e-11,0.0027344314106420324,0.0915567593028733,0.0,0.0077379993555840515,0.4514844844437475,8.49799069704045e-20,0.4568040401076862,2.2406813835892943e-18,1.3799974319589653e-24,9.094924134664897e-19,7.977878168695098e-26,3.237077503211102e-40,0.00011628782469919417,9.818125853455195e-18,3.740083612753689e-20,1.7794073656207323e-18,9.857478418437425e-18,5.450908657327198e-12,3.9330464649995415e-18,2.282549223364552e-22,1.7834973752292083e-19,1.0918461385482649e-22,8.208707842998936e-28,6.691806500737865e-34,3.2306957964722085e-27,9.657222789019171e-05,2.2755676959497625e-15
9.06666980654e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007737228122955472,0.4514843778375187,8.574180499778135e-20,0.4568037610975927,2.2577203588494926e-18,1.397552044721417e-24,9.163554289146932e-19,8.13977549502642e-26,3.320348442273118e-40,0.0001165010371567997,9.876365090897972e-18,3.745348966287584e-20,1.7912805071251444e-18,9.91584106268123e-18,5.46691081395002e-12,3.961124522992423e-18,1.3628582431942166e-22,1.7859821427800662e-19,1.105728443434601e-22,8.328229840794335e-28,6.763158206802828e-34,3.296257206956851e-27,9.685123796767437e-05,2.282268300127438e-15
9.093794482641798e-11,0.0027344314106420324,0.0915567593028733,0.0,0.0077364578129174525,0.4514842716367916,8.650820655587426e-20,0.4568034821432928,2.2748247590130697e-18,1.4152640590777161e-24,9.23238339487048e-19,8.30432558757079e-26,3.4054322126070114e-40,0.0001167134386109583,9.934772327590875e-18,3.750589424516368e-20,1.803181723823469e-18,9.974370043158609e-18,5.482911080912329e-12,3.98929297899558e-18,1.0353017354484484e-22,1.7884552257594318e-19,1.1197350815416223e-22,8.448989027921203e-28,6.834778731121148e-34,3.362892872737739e-27,9.713019225160076e-05,2.288968235254927e-15
9.120919158743595e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007735688423767932,0.4514841658407873,8.727912445519865e-20,0.45680320324471424,2.2919945119223763e-18,1.4331342114252736e-24,9.301429731409715e-19,8.471560118769644e-26,3.4923597916422918e-40,0.00011692503061951427,9.993347529947725e-18,3.755805088627474e-20,1.8151108418528798e-18,1.0033065305993108e-17,5.4989094601671485e-12,4.0175515954206666e-18,1.281347863527227e-22,1.790916670769305e-19,1.1338666333721703e-22,8.570980711113822e-28,6.906670217828942e-34,3.430615619775496e-27,9.740909081408133e-05,2.2956675021367143e-15
9.148043834845393e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007734919953795564,0.45148406044872214,8.805457150209251e-20,0.4568029244017853,2.3092295447778865e-18,1.451163236910739e-24,9.370698048752846e-19,8.641511366636021e-26,3.581163371796747e-40,0.00011713581474987482,1.0052090664449542e-17,3.760996059555248e-20,1.827067687274674e-18,1.009192679733413e-17,5.514905953747072e-12,4.045900134006514e-18,1.250727644198558e-22,1.7933665242825137e-19,1.1481236775842482e-22,8.694262298740456e-28,6.9788359637975035e-34,3.499438519261033e-27,9.768793372708331e-05,2.3023661015760296e-15
9.202293187048989e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007733385764491324,0.4514838508732507,8.961910424307738e-20,0.4568023668825886,2.343895155966104e-18,1.487700841521173e-24,9.509998083880612e-19,8.989692949822835e-26,3.7645265806340835e-40,0.00011755496569267613,1.0170080595912911e-17,3.7713043240673957e-20,1.851063864209513e-18,1.0210148250264759e-17,5.5468932915970965e-12,4.1028660210913114e-18,8.996100355581773e-23,1.7982316420357576e-19,1.1770165571967759e-22,8.94470040032614e-28,7.124005833848092e-34,3.640436989632219e-27,9.824545289180155e-05,2.315761301331979e-15
9.256542539252585e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007731855231133557,0.4514836429040146,9.120190714612472e-20,0.45680180958512984,2.378820997641258e-18,1.5248827283634732e-24,9.650172156844294e-19,9.349137925995456e-26,3.955795869541702e-40,0.00011797090416483211,1.0288741854469713e-17,3.781515019463605e-20,1.8751688619151944e-18,1.032903397167701e-17,5.578873109890239e-12,4.16018872054448e-18,1.1820509635596032e-22,1.8030509481362828e-19,1.206418320700368e-22,9.200298172907823e-28,7.2703320695632676e-34,3.7859966456999164e-27,9.880275031860977e-05,2.3291538409176323e-15
9.310791891456182e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007730328339711101,0.45148343653457873,9.280308251187166e-20,0.45680125250883835,2.4140064650851314e-18,1.5627147316834647e-24,9.791130750923108e-19,9.720117123645538e-26,4.155251289549765e-40,0.00011838364303644922,1.0408074173358609e-17,3.7916289420429673e-20,1.8993812869885835e-18,1.0448583531735251e-17,5.610845424192803e-12,4.217866302513137e-18,1.2823399903549342e-22,1.8078248097380515e-19,1.2363335523221836e-22,9.46115359283967e-28,7.417846653718795e-34,3.936227161219101e-27,9.935982657803618e-05,2.3425437267023458e-15
9.365041243659778e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007728805076076873,0.45148323175843785,9.442273257434783e-20,0.4568006956531462,2.449450944028406e-18,1.6012026639281712e-24,9.932896023115992e-19,1.0102902225504446e-25,4.363174765293251e-40,0.00011879319531824123,1.052807728647515e-17,3.801646883326831e-20,1.923699745587422e-18,1.056879650105375e-17,5.642810249909962e-12,4.275896827380216e-18,1.2475760662310637e-22,1.8125535920437301e-19,1.266766824942442e-22,9.72732861362762e-28,7.566565157021709e-34,4.091238555871407e-27,9.991668223826474e-05,2.355930965030842e-15
9.419290595863374e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007727285425951942,0.45148302856901823,9.606095950104396e-20,0.45680013901748745,2.4851538108830474e-18,1.6403523151719219e-24,1.007553425997941e-18,1.0497767638980546e-25,4.5798536997368126e-40,0.00011919957415749407,1.0648750928391828e-17,3.8115696302133535e-20,1.9481228436793746e-18,1.0689672450708479e-17,5.6747676023647e-12,4.334278346258237e-18,1.2701148315379836e-22,1.8172376582151837e-19,1.2977226957934707e-22,9.998870648011096e-28,7.716500888434686e-34,4.251141952711949e-27,0.00010047331786511849,2.3693155622235792e-15
9.527789300270567e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007724256908479313,0.45148262692371877,9.939355228486617e-20,0.4567990264040186,2.5573321687698924e-18,1.7206598197714984e-24,1.0363495030749426e-18,1.1324860289095006e-25,5.04067318222938e-40,0.00012000286475625356,1.089210874034712e-17,3.8311326639488594e-20,1.9972773827249102e-18,1.0933411577706727e-17,5.738659948604211e-12,4.452086526959835e-18,1.2978425260287688e-22,1.8264730845429055e-19,1.361220356535471e-22,1.0558298673668313e-27,8.020093795025392e-34,4.5860786639250296e-27,0.00010158593127009351,2.396076858356969e-15
9.636288004677759e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007721242670577983,0.45148223154480166,1.028016768754656e-19,0.45679791466395314,2.6305363723975014e-18,1.803683097622697e-24,1.0654963830153912e-18,1.2203679799644097e-25,5.5401865730778916e-40,0.00012079362259043275,1.1138145499420496e-17,3.850324241488949e-20,2.0468337572761162e-18,1.1179797491000887e-17,5.802522584523488e-12,4.571275085649661e-18,1.2946264830456858e-22,1.835533952966852e-19,1.4268625802395814e-22,1.1139909451207494e-27,8.328800805300557e-34,4.941962509269335e-27,0.00010269767127172309,2.4228276651625393e-15
9.733936838644232e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007718541967539042,0.45148188101622294,1.0593424228187505e-19,0.45679691484098356,2.6972928752129767e-18,1.88076361444179e-24,1.092006479281588e-18,1.3040784789171104e-25,6.024986964122598e-40,0.00012149467974774644,1.136186734728511e-17,3.867284126210555e-20,2.0917688605710687e-18,1.140380499370938e-17,5.8599736542628775e-12,4.679711890399987e-18,1.3113895058709855e-22,1.8435418286181886e-19,1.487803708751654e-22,1.1682709567716545e-27,8.611131194795529e-34,5.280953775797429e-27,0.00010369749418379822,2.4468944639542104e-15
9.831585672610705e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007715852647294077,0.4514815354783912,1.0912924194501832e-19,0.45679591571866424,2.76487206792416e-18,1.960113592427376e-24,1.1187722446782558e-18,1.3923441904762132e-25,6.545227066798096e-40,0.00012218575541145805,1.1587755919118161e-17,3.8839524985675446e-20,2.1370123272855777e-18,1.1629951145456014e-17,5.917400843631164e-12,4.789242292088098e-18,1.3038751180624006e-22,1.851412648059644e-19,1.5505366827902997e-22,1.2244192301178108e-27,8.897754594329405e-34,5.638391676333244e-27,0.00010469661644569781,2.4709528425116226e-15
9.919469623180531e-11,0.0027344314106420324,0.0915567593028733,0.0,0.007713441918069806,0.45148122872741653,1.1205861279248235e-19,0.4567950171050009,2.8263934097375664e-18,2.0334958952083662e-24,1.1430854170438508e-18,1.4758255805273586e-25,7.0454483871413386e-40,0.00012279925736073758,1.1792906929725885e-17,3.898708394304022e-20,2.1779884135378998e-18,1.1835309179600348e-17,5.969064967896322e-12,4.88874500132087e-18,1.3198800767234167e-22,1.8583808722519526e-19,1.6085495497237676e-22,1.2765774826102861e-27,9.159381245883282e-34,5.976455143221966e-27,0.00010559523005735135,2.492598213362134e-15
9.999999999999999e-11,0.0027344314106420324,0.0915567593028733,0.0,0.0077112408797183766,0.4514809511375137,1.1478806375686447e-19,0.4567941941757043,2.883346687965597e-18,2.1023952870632666e-24,1.1655516319500409e-18,1.5558017725834646e-25,7.53182233531352e-40,0.00012335443716627765,1.1982431095924801e-17,3.912028077610272e-20,2.2157444074754897e-18,1.202500179874951e-17,6.016389296627327e-12,4.9806840424315794e-18,1.3571488585787293e-22,1.8646712495797317e-19,1.6630165773543598e-22,1.3257444646159931e-27,9.402178127364644e-34,6.300324073295867e-27,0.00010641815930662334,2.5124264954382504e-15
